,n_problematic_contacts
0,9
1,7
2,2
3,2
4,2
5,3
6,3
7,2
8,3
9,3
10,3
11,6
12,5
13,2
14,1
15,1
16,2
17,2
18,1
19,1
20,1
21,2
22,3
23,4
24,2
25,2
26,2
27,2
28,2
29,3
30,4
31,5
32,4
33,4
34,3
35,4
36,3
37,2
38,3
39,2
40,2
41,1
42,2
43,1
44,2
45,3
46,1
47,3
48,3
49,2
50,4
51,5
52,1
53,3
54,3
55,3
56,4
57,3
58,1
59,1
60,2
61,2
62,3
63,2
64,3
65,3
66,3
67,2
68,3
69,2
70,3
71,3
72,5
73,3
74,2
75,1
76,0
77,0
78,1
79,1
80,2
81,1
82,2
83,1
84,2
85,2
86,1
87,0
88,0
89,0
90,1
91,2
92,2
93,4
94,5
95,7
96,4
97,3
98,4
99,4
100,4
101,4
102,4
103,2
104,3
105,3
106,2
107,3
108,3
109,3
110,3
111,2
112,2
113,3
114,3
115,2
116,1
117,2
118,2
119,3
120,4
121,3
122,1
123,0
124,0
125,2
126,1
127,1
128,3
129,3
130,4
131,5
132,4
133,3
134,3
135,4
136,1
137,1
138,2
139,2
140,2
141,4
142,3
143,2
144,3
145,4
146,0
147,3
148,4
149,3
150,2
151,1
152,3
153,6
154,8
155,8
156,8
157,10
158,9
159,9
160,5
161,2
162,0
163,1
164,2
165,1
166,1
167,1
168,0
169,0
170,0
171,1
172,3
173,2
174,2
175,2
176,1
177,1
178,2
179,0
180,2
181,2
182,1
183,2
184,1
185,1
186,3
187,2
188,2
189,1
190,3
191,0
192,3
193,2
194,0
195,2
196,5
197,5
198,3
199,2
200,2
201,1
202,2
203,1
204,0
205,1
206,2
207,3
208,3
209,3
210,4
211,3
212,2
213,2
214,3
215,2
216,2
217,1
218,1
219,1
220,1
221,1
222,1
223,1
224,1
225,1
226,1
227,1
228,1
229,0
230,1
231,1
232,2
233,2
234,1
235,1
236,1
237,1
238,4
239,5
240,6
241,4
242,3
243,3
244,4
245,3
246,3
247,1
248,1
249,2
250,2
251,2
252,3
253,2
254,2
255,1
256,2
257,2
258,1
259,1
260,2
261,2
262,1
263,2
264,2
265,2
266,1
267,0
268,2
269,2
270,3
271,2
272,1
273,2
274,1
275,3
276,1
277,1
278,2
279,3
280,1
281,2
282,1
283,2
284,0
285,1
286,1
287,3
288,4
289,1
290,1
291,2
292,3
293,4
294,3
295,2
296,2
297,3
298,3
299,4
300,5
301,3
302,5
303,2
304,1
305,3
306,2
307,3
308,4
309,3
310,1
311,0
312,1
313,1
314,0
315,2
316,1
317,0
318,0
319,2
320,4
321,1
322,1
323,1
324,2
325,1
326,1
327,0
328,0
329,1
330,0
331,1
332,2
333,2
334,1
335,3
336,4
337,5
338,3
339,2
340,1
341,1
342,3
343,3
344,1
345,2
346,3
347,3
348,1
349,2
350,2
351,3
352,2
353,0
354,1
355,1
356,1
357,0
358,1
359,2
360,2
361,3
362,3
363,4
364,2
365,5
366,4
367,3
368,5
369,6
370,5
371,5
372,4
373,4
374,6
375,3
376,2
377,4
378,8
379,5
380,5
381,4
382,4
383,4
384,3
385,3
386,2
387,3
388,4
389,6
390,6
391,5
392,3
393,4
394,6
395,7
396,8
397,8
398,8
399,2
400,3
401,4
402,6
403,6
404,4
405,3
406,3
407,3
408,4
409,5
410,6
411,5
412,7
413,5
414,6
415,4
416,5
417,7
418,8
419,9
420,7
421,5
422,5
423,7
424,8
425,4
426,3
427,4
428,3
429,2
430,2
431,1
432,2
433,1
434,2
435,2
436,2
437,3
438,5
439,4
440,5
441,6
442,6
443,8
444,8
445,6
446,4
447,3
448,3
449,2
450,1
451,3
452,4
453,4
454,7
455,11
456,7
457,5
458,3
459,5
460,4
461,5
462,3
463,4
464,2
465,1
466,1
467,2
468,2
469,3
470,3
471,0
472,0
473,0
474,2
475,3
476,2
477,3
478,1
479,2
480,1
481,2
482,0
483,2
484,4
485,6
486,7
487,5
488,4
489,5
490,5
491,4
492,5
493,6
494,4
495,4
496,3
497,3
498,3
499,3
500,2
