,n_problematic_contacts
0,28
1,20
2,16
3,18
4,16
5,18
6,18
7,19
8,15
9,18
10,18
11,20
12,26
13,23
14,21
15,25
16,28
17,25
18,22
19,20
20,22
21,21
22,14
23,13
24,15
25,16
26,20
27,12
28,15
29,15
30,20
31,16
32,20
33,22
34,23
35,21
36,20
37,17
38,16
39,20
40,23
41,19
42,19
43,20
44,16
45,19
46,20
47,17
48,18
49,18
50,17
51,15
52,12
53,14
54,15
55,15
56,23
57,23
58,20
59,18
60,22
61,20
62,20
63,18
64,19
65,21
66,25
67,26
68,25
69,25
70,24
71,24
72,26
73,25
74,26
75,26
76,30
77,25
78,19
79,24
80,19
81,20
82,14
83,13
84,12
85,11
86,11
87,10
88,14
89,16
90,18
91,19
92,22
93,21
94,25
95,24
96,22
97,21
98,21
99,21
100,23
101,21
102,19
103,24
104,22
105,23
106,18
107,23
108,19
109,21
110,21
111,20
112,17
113,11
114,11
115,10
116,13
117,14
118,11
119,10
120,9
121,13
122,11
123,12
124,14
125,15
126,16
127,21
128,20
129,22
130,22
131,22
132,16
133,15
134,18
135,20
136,23
137,18
138,14
139,20
140,18
141,21
142,18
143,17
144,19
145,24
146,23
147,21
148,24
149,23
150,21
151,18
152,20
153,18
154,17
155,17
156,18
157,18
158,17
159,22
160,20
161,20
162,16
163,18
164,20
165,24
166,27
167,27
168,20
169,17
170,13
171,15
172,18
173,19
174,21
175,14
176,15
177,14
178,16
179,21
180,17
181,18
182,17
183,14
184,14
185,8
186,12
187,13
188,17
189,15
190,14
191,20
192,19
193,21
194,21
195,18
196,15
197,18
198,21
199,19
200,17
201,19
202,20
203,22
204,21
205,16
206,16
207,14
208,16
209,17
210,19
211,19
212,18
213,19
214,19
215,23
216,18
217,20
218,20
219,18
220,15
221,14
222,17
223,10
224,13
225,14
226,16
227,17
228,16
229,18
230,20
231,21
232,26
233,20
234,19
235,21
236,23
237,18
238,19
239,21
240,21
241,22
242,21
243,27
244,30
245,28
246,28
247,26
248,23
249,19
250,18
251,21
252,24
253,24
254,22
255,21
256,25
257,25
258,27
259,21
260,23
261,26
262,31
263,25
264,30
265,30
266,29
267,29
268,22
269,19
270,15
271,17
272,19
273,18
274,18
275,28
276,27
277,26
278,26
279,22
280,20
281,20
282,14
283,17
284,19
285,24
286,18
287,21
288,22
289,22
290,22
291,18
292,24
293,23
294,24
295,26
296,29
297,28
298,24
299,21
300,22
301,25
302,22
303,18
304,16
305,16
306,17
307,23
308,25
309,23
310,23
311,17
312,18
313,18
314,19
315,11
316,10
317,13
318,12
319,17
320,17
321,16
322,16
323,14
324,18
325,17
326,16
327,14
328,16
329,18
330,15
331,14
332,14
333,22
334,13
335,21
336,17
337,21
338,18
339,19
340,18
341,16
342,16
343,14
344,16
345,17
346,14
347,11
348,13
349,17
350,13
351,15
352,14
353,12
354,15
355,19
356,24
357,23
358,20
359,14
360,18
361,18
362,16
363,13
364,17
365,20
366,21
367,18
368,17
369,18
370,15
371,21
372,21
373,21
374,20
375,23
376,25
377,22
378,22
379,20
380,23
381,23
382,18
383,23
384,25
385,24
386,22
387,21
388,19
389,21
390,21
391,23
392,20
393,19
394,16
395,13
396,17
397,12
398,14
399,18
400,19
401,23
402,25
403,24
404,22
405,21
406,16
407,19
408,14
409,14
410,13
411,16
412,15
413,14
414,17
415,14
416,14
417,13
418,16
419,18
420,20
421,19
422,16
423,20
424,16
425,21
426,14
427,18
428,15
429,17
430,19
431,23
432,26
433,18
434,22
435,21
436,25
437,24
438,24
439,24
440,20
441,20
442,23
443,20
444,18
445,15
446,16
447,14
448,18
449,22
450,17
451,12
452,14
453,22
454,25
455,20
456,15
457,22
458,20
459,19
460,19
461,23
462,20
463,19
464,23
465,20
466,17
467,14
468,14
469,18
470,20
471,26
472,23
473,30
474,29
475,30
476,32
477,30
478,20
479,16
480,20
481,17
482,18
483,17
484,14
485,18
486,22
487,22
488,15
489,18
490,15
491,17
492,20
493,22
494,18
495,22
496,24
497,26
498,20
499,20
500,21
