,n_problematic_contacts
0,27
1,19
2,19
3,15
4,10
5,9
6,10
7,8
8,8
9,6
10,7
11,9
12,6
13,9
14,10
15,11
16,13
17,14
18,14
19,14
20,14
21,14
22,13
23,14
24,18
25,14
26,14
27,21
28,21
29,17
30,19
31,22
32,24
33,25
34,23
35,20
36,18
37,21
38,19
39,23
40,23
41,31
42,29
43,24
44,25
45,31
46,36
47,31
48,28
49,25
50,27
51,21
52,21
53,21
54,15
55,20
56,18
57,20
58,18
59,17
60,18
61,18
62,19
63,17
64,17
65,18
66,18
67,16
68,16
69,20
70,20
71,25
72,29
73,20
74,21
75,22
76,15
77,14
78,16
79,20
80,21
81,25
82,23
83,27
84,26
85,25
86,16
87,15
88,16
89,17
90,15
91,9
92,6
93,12
94,12
95,13
96,8
97,12
98,15
99,12
100,10
101,12
102,12
103,10
104,15
105,13
106,13
107,15
108,16
109,15
110,22
111,19
112,21
113,23
114,19
115,19
116,15
117,13
118,17
119,23
120,21
121,19
122,18
123,15
124,12
125,10
126,9
127,12
128,15
129,17
130,17
131,17
132,14
133,18
134,16
135,22
136,19
137,16
138,20
139,22
140,20
141,19
142,27
143,26
144,25
145,22
146,17
147,19
148,23
149,22
150,18
151,16
152,14
153,11
154,14
155,13
156,14
157,11
158,11
159,14
160,19
161,19
162,27
163,24
164,30
165,23
166,18
167,11
168,12
169,14
170,17
171,16
172,15
173,15
174,13
175,16
176,18
177,18
178,18
179,22
180,26
181,25
182,23
183,24
184,25
185,25
186,22
187,32
188,34
189,38
190,38
191,36
192,29
193,26
194,20
195,22
196,18
197,15
198,14
199,13
200,12
201,21
202,23
203,22
204,23
205,25
206,23
207,16
208,17
209,20
210,19
211,17
212,16
213,19
214,18
215,15
216,16
217,18
218,22
219,22
220,23
221,21
222,21
223,21
224,24
225,25
226,19
227,20
228,19
229,14
230,15
231,20
232,20
233,21
234,15
235,18
236,15
237,18
238,19
239,18
240,17
241,11
242,12
243,19
244,19
245,18
246,21
247,15
248,14
249,18
250,19
251,15
252,18
253,20
254,27
255,26
256,24
257,25
258,30
259,29
260,22
261,19
262,22
263,20
264,25
265,24
266,21
267,29
268,37
269,30
270,31
271,28
272,28
273,33
274,32
275,31
276,29
277,27
278,28
279,36
280,39
281,38
282,33
283,26
284,22
285,32
286,28
287,30
288,34
289,36
290,30
291,26
292,26
293,29
294,29
295,28
296,29
297,24
298,26
299,31
300,26
301,24
302,25
303,23
304,22
305,22
306,22
307,25
308,27
309,34
310,27
311,30
312,24
313,28
314,28
315,30
316,28
317,27
318,34
319,36
320,34
321,27
322,29
323,27
324,27
325,30
326,38
327,37
328,30
329,33
330,34
331,27
332,22
333,21
334,16
335,16
336,18
337,19
338,29
339,28
340,32
341,24
342,32
343,30
344,27
345,21
346,21
347,23
348,25
349,27
350,25
351,25
352,20
353,23
354,19
355,20
356,22
357,27
358,31
359,31
360,31
361,28
362,33
363,31
364,26
365,26
366,21
367,17
368,20
369,20
370,27
371,29
372,27
373,24
374,19
375,25
376,23
377,24
378,22
379,24
380,23
381,22
382,20
383,19
384,19
385,29
386,27
387,27
388,28
389,28
390,30
391,29
392,33
393,36
394,30
395,26
396,24
397,23
398,25
399,35
400,39
401,33
402,33
403,33
404,32
405,35
406,30
407,32
408,33
409,29
410,24
411,27
412,28
413,28
414,23
415,31
416,26
417,26
418,25
419,25
420,26
421,25
422,21
423,21
424,20
425,18
426,15
427,22
428,26
429,28
430,20
431,22
432,23
433,20
434,21
435,19
436,15
437,17
438,20
439,16
440,16
441,17
442,20
443,19
444,26
445,28
446,24
447,24
448,21
449,25
450,27
451,28
452,22
453,24
454,20
455,17
456,14
457,14
458,17
459,22
460,22
461,26
462,33
463,30
464,24
465,24
466,16
467,19
468,19
469,16
470,14
471,15
472,14
473,11
474,15
475,13
476,17
477,17
478,17
479,18
480,14
481,10
482,11
483,14
484,18
485,18
486,18
487,13
488,19
489,27
490,26
491,22
492,21
493,18
494,21
495,23
496,20
497,19
498,18
499,17
500,19
