,n_problematic_contacts
0,24
1,24
2,18
3,18
4,17
5,17
6,15
7,15
8,15
9,18
10,17
11,19
12,19
13,19
14,16
15,17
16,17
17,16
18,21
19,23
20,15
21,12
22,16
23,14
24,19
25,21
26,23
27,18
28,18
29,20
30,16
31,17
32,14
33,12
34,11
35,14
36,17
37,18
38,20
39,17
40,25
41,21
42,25
43,21
44,21
45,22
46,22
47,31
48,32
49,28
50,31
51,27
52,32
53,24
54,28
55,29
56,31
57,32
58,31
59,28
60,20
61,15
62,23
63,27
64,28
65,30
66,27
67,35
68,36
69,31
70,38
71,33
72,31
73,26
74,25
75,27
76,26
77,24
78,31
79,34
80,28
81,31
82,23
83,28
84,25
85,30
86,28
87,29
88,27
89,31
90,26
91,19
92,21
93,18
94,20
95,22
96,20
97,23
98,21
99,18
100,18
101,20
102,18
103,16
104,19
105,22
106,18
107,19
108,20
109,18
110,18
111,18
112,18
113,16
114,18
115,17
116,17
117,17
118,17
119,22
120,27
121,26
122,29
123,28
124,27
125,25
126,30
127,31
128,33
129,32
130,34
131,34
132,31
133,23
134,30
135,30
136,26
137,25
138,25
139,27
140,25
141,36
142,29
143,21
144,20
145,16
146,16
147,15
148,19
149,16
150,13
151,13
152,15
153,14
154,18
155,15
156,15
157,15
158,23
159,22
160,24
161,21
162,24
163,21
164,23
165,21
166,20
167,21
168,22
169,20
170,27
171,25
172,24
173,25
174,17
175,18
176,20
177,23
178,24
179,19
180,16
181,15
182,17
183,13
184,19
185,16
186,17
187,20
188,18
189,21
190,21
191,20
192,20
193,23
194,26
195,21
196,18
197,18
198,19
199,25
200,30
201,26
202,28
203,25
204,25
205,26
206,29
207,29
208,27
209,30
210,25
211,21
212,27
213,22
214,26
215,29
216,23
217,22
218,19
219,23
220,21
221,22
222,22
223,20
224,20
225,21
226,22
227,16
228,16
229,13
230,13
231,10
232,11
233,11
234,11
235,16
236,15
237,19
238,19
239,17
240,18
241,16
242,14
243,15
244,17
245,19
246,18
247,17
248,15
249,16
250,17
251,22
252,20
253,18
254,23
255,25
256,19
257,22
258,25
259,25
260,20
261,18
262,16
263,23
264,19
265,16
266,15
267,24
268,18
269,19
270,21
271,18
272,18
273,19
274,20
275,24
276,26
277,28
278,27
279,27
280,23
281,23
282,18
283,29
284,29
285,27
286,24
287,27
288,32
289,34
290,32
291,24
292,23
293,22
294,20
295,24
296,26
297,31
298,22
299,23
300,23
301,18
302,22
303,22
304,19
305,26
306,22
307,24
308,25
309,25
310,25
311,22
312,25
313,21
314,19
315,20
316,22
317,19
318,21
319,24
320,19
321,18
322,24
323,20
324,19
325,18
326,20
327,19
328,22
329,24
330,23
331,22
332,27
333,24
334,31
335,30
336,27
337,33
338,31
339,22
340,19
341,23
342,22
343,27
344,28
345,25
346,21
347,23
348,25
349,22
350,20
351,17
352,14
353,20
354,23
355,23
356,21
357,23
358,27
359,20
360,27
361,28
362,28
363,25
364,28
365,27
366,26
367,24
368,25
369,21
370,26
371,23
372,28
373,31
374,32
375,33
376,30
377,30
378,27
379,28
380,38
381,40
382,39
383,36
384,38
385,34
386,30
387,26
388,31
389,28
390,24
391,24
392,22
393,22
394,18
395,17
396,18
397,21
398,20
399,20
400,12
401,14
402,11
403,14
404,11
405,14
406,13
407,16
408,10
409,10
410,10
411,14
412,15
413,23
414,25
415,22
416,21
417,16
418,28
419,39
420,29
421,23
422,13
423,19
424,13
425,14
426,16
427,15
428,16
429,11
430,12
431,21
432,30
433,32
434,29
435,31
436,29
437,29
438,28
439,24
440,28
441,29
442,29
443,24
444,27
445,27
446,27
447,19
448,23
449,23
450,19
451,20
452,16
453,13
454,19
455,17
456,19
457,20
458,18
459,22
460,20
461,21
462,26
463,31
464,34
465,29
466,28
467,22
468,22
469,30
470,26
471,26
472,27
473,31
474,25
475,23
476,22
477,25
478,21
479,20
480,15
481,19
482,18
483,22
484,27
485,21
486,24
487,20
488,22
489,24
490,26
491,27
492,28
493,24
494,24
495,18
496,18
497,24
498,30
499,27
500,28
