,n_problematic_contacts
0,25
1,21
2,17
3,14
4,14
5,12
6,16
7,13
8,12
9,15
10,17
11,15
12,14
13,14
14,10
15,14
16,16
17,15
18,12
19,15
20,12
21,9
22,10
23,10
24,13
25,13
26,20
27,23
28,23
29,25
30,24
31,24
32,26
33,24
34,29
35,25
36,32
37,33
38,23
39,23
40,24
41,21
42,25
43,32
44,34
45,36
46,39
47,34
48,32
49,32
50,41
51,36
52,32
53,24
54,25
55,27
56,25
57,27
58,30
59,28
60,27
61,26
62,27
63,34
64,32
65,38
66,38
67,38
68,33
69,31
70,30
71,27
72,33
73,35
74,36
75,37
76,39
77,32
78,33
79,26
80,24
81,22
82,26
83,27
84,27
85,28
86,24
87,22
88,24
89,20
90,19
91,20
92,19
93,25
94,26
95,26
96,26
97,25
98,27
99,28
100,29
101,31
102,29
103,29
104,30
105,27
106,28
107,27
108,32
109,36
110,30
111,28
112,30
113,32
114,34
115,35
116,33
117,30
118,30
119,28
120,28
121,30
122,27
123,27
124,32
125,28
126,29
127,28
128,27
129,27
130,25
131,29
132,21
133,25
134,27
135,35
136,32
137,32
138,25
139,24
140,27
141,23
142,18
143,22
144,18
145,18
146,19
147,18
148,19
149,22
150,20
151,18
152,25
153,26
154,27
155,29
156,32
157,33
158,35
159,41
160,44
161,30
162,28
163,32
164,33
165,27
166,24
167,27
168,20
169,25
170,21
171,20
172,24
173,25
174,31
175,36
176,37
177,40
178,36
179,33
180,32
181,33
182,36
183,37
184,29
185,27
186,35
187,35
188,39
189,34
190,26
191,30
192,33
193,37
194,35
195,46
196,49
197,48
198,51
199,46
200,45
201,35
202,33
203,32
204,29
205,23
206,21
207,16
208,19
209,23
210,30
211,34
212,30
213,25
214,25
215,27
216,24
217,22
218,25
219,25
220,29
221,22
222,23
223,18
224,14
225,16
226,14
227,14
228,12
229,12
230,12
231,15
232,16
233,21
234,19
235,20
236,15
237,13
238,11
239,13
240,18
241,17
242,16
243,16
244,17
245,15
246,19
247,16
248,14
249,21
250,14
251,14
252,13
253,10
254,11
255,12
256,14
257,14
258,18
259,23
260,21
261,17
262,18
263,19
264,18
265,18
266,22
267,23
268,20
269,17
270,13
271,15
272,19
273,16
274,22
275,23
276,21
277,22
278,20
279,23
280,22
281,25
282,23
283,22
284,23
285,22
286,25
287,23
288,21
289,22
290,24
291,26
292,25
293,26
294,22
295,20
296,22
297,26
298,23
299,35
300,33
301,26
302,24
303,24
304,25
305,26
306,26
307,22
308,27
309,26
310,27
311,27
312,29
313,28
314,35
315,33
316,32
317,30
318,23
319,27
320,24
321,27
322,31
323,28
324,35
325,31
326,31
327,25
328,21
329,22
330,19
331,21
332,24
333,26
334,30
335,27
336,33
337,35
338,32
339,35
340,34
341,39
342,43
343,36
344,38
345,34
346,38
347,41
348,37
349,47
350,49
351,43
352,40
353,43
354,54
355,53
356,49
357,39
358,35
359,30
360,30
361,27
362,26
363,25
364,23
365,24
366,24
367,25
368,25
369,22
370,22
371,15
372,16
373,18
374,17
375,21
376,22
377,22
378,28
379,27
380,27
381,26
382,25
383,23
384,24
385,30
386,39
387,37
388,34
389,33
390,29
391,25
392,28
393,30
394,32
395,28
396,29
397,26
398,27
399,26
400,22
401,20
402,22
403,19
404,18
405,22
406,25
407,24
408,24
409,31
410,33
411,35
412,26
413,27
414,22
415,20
416,19
417,14
418,15
419,10
420,10
421,16
422,17
423,19
424,17
425,25
426,33
427,30
428,30
429,21
430,22
431,22
432,22
433,19
434,24
435,25
436,23
437,21
438,21
439,16
440,19
441,21
442,21
443,25
444,24
445,25
446,22
447,21
448,21
449,20
450,22
451,16
452,16
453,23
454,24
455,28
456,26
457,29
458,23
459,24
460,21
461,22
462,20
463,24
464,29
465,22
466,21
467,22
468,23
469,26
470,20
471,18
472,21
473,28
474,29
475,34
476,31
477,35
478,36
479,38
480,37
481,38
482,42
483,42
484,42
485,36
486,28
487,27
488,26
489,26
490,30
491,27
492,33
493,35
494,44
495,41
496,42
497,41
498,42
499,43
500,42
