,n_problematic_contacts
0,20
1,15
2,14
3,12
4,10
5,10
6,15
7,14
8,11
9,17
10,15
11,13
12,12
13,8
14,16
15,19
16,17
17,12
18,8
19,9
20,7
21,11
22,10
23,10
24,11
25,17
26,21
27,19
28,15
29,17
30,19
31,17
32,15
33,14
34,14
35,12
36,13
37,19
38,18
39,20
40,20
41,22
42,22
43,24
44,20
45,24
46,30
47,21
48,23
49,19
50,21
51,23
52,22
53,21
54,23
55,28
56,26
57,23
58,18
59,23
60,27
61,26
62,27
63,29
64,26
65,29
66,25
67,23
68,19
69,20
70,21
71,24
72,25
73,24
74,21
75,19
76,21
77,26
78,27
79,28
80,32
81,32
82,30
83,32
84,27
85,22
86,24
87,20
88,25
89,31
90,28
91,26
92,27
93,23
94,24
95,23
96,24
97,26
98,29
99,30
100,27
101,23
102,27
103,26
104,24
105,29
106,35
107,29
108,27
109,31
110,33
111,24
112,22
113,23
114,25
115,22
116,23
117,30
118,33
119,35
120,33
121,31
122,27
123,22
124,31
125,26
126,26
127,32
128,31
129,31
130,30
131,27
132,28
133,28
134,24
135,19
136,21
137,15
138,16
139,14
140,15
141,12
142,15
143,16
144,17
145,20
146,13
147,13
148,8
149,8
150,14
151,14
152,13
153,12
154,13
155,16
156,13
157,15
158,14
159,12
160,12
161,18
162,18
163,16
164,18
165,18
166,16
167,16
168,14
169,20
170,20
171,18
172,18
173,15
174,14
175,13
176,17
177,14
178,17
179,21
180,24
181,28
182,21
183,18
184,15
185,15
186,16
187,14
188,13
189,11
190,9
191,11
192,11
193,7
194,11
195,11
196,12
197,14
198,18
199,21
200,18
201,19
202,16
203,17
204,18
205,20
206,26
207,25
208,24
209,22
210,17
211,20
212,23
213,22
214,20
215,22
216,25
217,32
218,26
219,25
220,28
221,27
222,33
223,39
224,38
225,36
226,36
227,29
228,28
229,33
230,34
231,32
232,31
233,29
234,27
235,27
236,19
237,23
238,28
239,29
240,29
241,24
242,21
243,17
244,21
245,23
246,21
247,19
248,14
249,13
250,14
251,14
252,14
253,12
254,16
255,12
256,12
257,16
258,16
259,18
260,25
261,22
262,23
263,26
264,25
265,25
266,22
267,22
268,25
269,22
270,22
271,24
272,21
273,21
274,17
275,19
276,17
277,15
278,22
279,23
280,24
281,22
282,21
283,20
284,20
285,20
286,23
287,19
288,25
289,26
290,25
291,28
292,26
293,27
294,19
295,20
296,21
297,18
298,20
299,24
300,30
301,28
302,31
303,34
304,31
305,28
306,34
307,31
308,31
309,31
310,30
311,32
312,35
313,32
314,36
315,36
316,39
317,33
318,33
319,32
320,37
321,33
322,38
323,35
324,27
325,27
326,28
327,33
328,42
329,42
330,41
331,43
332,36
333,40
334,40
335,40
336,34
337,32
338,32
339,30
340,31
341,35
342,36
343,28
344,28
345,30
346,32
347,35
348,33
349,28
350,31
351,31
352,32
353,24
354,29
355,23
356,19
357,22
358,24
359,19
360,21
361,21
362,20
363,23
364,24
365,23
366,27
367,31
368,38
369,36
370,34
371,37
372,29
373,28
374,31
375,27
376,33
377,33
378,31
379,26
380,23
381,27
382,27
383,22
384,26
385,33
386,37
387,34
388,36
389,34
390,31
391,30
392,33
393,30
394,29
395,27
396,25
397,26
398,22
399,25
400,25
401,24
402,28
403,25
404,27
405,24
406,27
407,26
408,24
409,25
410,22
411,25
412,28
413,28
414,29
415,23
416,23
417,20
418,19
419,16
420,19
421,24
422,28
423,21
424,15
425,16
426,16
427,21
428,20
429,23
430,22
431,26
432,25
433,27
434,30
435,28
436,25
437,23
438,21
439,19
440,23
441,22
442,22
443,23
444,32
445,37
446,33
447,33
448,33
449,33
450,32
451,30
452,26
453,30
454,29
455,24
456,27
457,18
458,17
459,15
460,19
461,17
462,17
463,16
464,18
465,17
466,18
467,17
468,15
469,12
470,13
471,16
472,15
473,16
474,14
475,15
476,16
477,14
478,13
479,17
480,22
481,18
482,17
483,15
484,15
485,21
486,21
487,19
488,21
489,21
490,19
491,20
492,16
493,18
494,18
495,21
496,16
497,15
498,13
499,14
500,13
