,n_problematic_contacts
0,33
1,23
2,19
3,20
4,17
5,15
6,12
7,15
8,14
9,14
10,10
11,9
12,10
13,9
14,9
15,9
16,12
17,15
18,17
19,17
20,16
21,20
22,15
23,18
24,14
25,19
26,25
27,25
28,23
29,19
30,22
31,28
32,26
33,23
34,23
35,23
36,19
37,18
38,17
39,17
40,17
41,17
42,18
43,22
44,23
45,24
46,19
47,15
48,21
49,19
50,20
51,20
52,18
53,21
54,24
55,20
56,18
57,16
58,18
59,18
60,20
61,18
62,22
63,23
64,17
65,18
66,16
67,18
68,20
69,17
70,14
71,13
72,12
73,11
74,15
75,18
76,14
77,16
78,19
79,20
80,18
81,21
82,21
83,17
84,20
85,20
86,16
87,18
88,25
89,28
90,24
91,30
92,29
93,27
94,25
95,30
96,27
97,19
98,20
99,21
100,19
101,16
102,15
103,16
104,16
105,19
106,20
107,22
108,22
109,18
110,14
111,15
112,17
113,14
114,14
115,19
116,17
117,18
118,22
119,18
120,16
121,17
122,13
123,14
124,19
125,19
126,21
127,17
128,16
129,15
130,15
131,11
132,12
133,9
134,13
135,11
136,9
137,7
138,9
139,7
140,5
141,9
142,12
143,11
144,11
145,11
146,8
147,9
148,9
149,10
150,6
151,7
152,12
153,13
154,15
155,16
156,14
157,17
158,23
159,24
160,23
161,17
162,18
163,14
164,14
165,17
166,15
167,13
168,14
169,18
170,16
171,18
172,16
173,13
174,11
175,12
176,19
177,23
178,25
179,22
180,23
181,22
182,24
183,22
184,20
185,21
186,17
187,23
188,21
189,20
190,15
191,14
192,22
193,20
194,24
195,30
196,25
197,27
198,28
199,26
200,25
201,23
202,24
203,19
204,18
205,15
206,15
207,20
208,26
209,24
210,28
211,27
212,29
213,23
214,26
215,30
216,31
217,29
218,31
219,32
220,26
221,27
222,28
223,32
224,35
225,26
226,30
227,27
228,32
229,30
230,27
231,22
232,18
233,26
234,24
235,26
236,32
237,26
238,28
239,32
240,34
241,35
242,28
243,23
244,30
245,30
246,30
247,30
248,34
249,35
250,33
251,27
252,22
253,25
254,21
255,24
256,20
257,18
258,14
259,16
260,17
261,16
262,18
263,20
264,23
265,22
266,19
267,17
268,14
269,18
270,14
271,16
272,13
273,15
274,16
275,19
276,28
277,26
278,24
279,24
280,20
281,21
282,21
283,21
284,16
285,15
286,16
287,14
288,17
289,18
290,18
291,21
292,23
293,25
294,24
295,22
296,25
297,27
298,30
299,29
300,29
301,23
302,20
303,19
304,23
305,28
306,28
307,30
308,27
309,25
310,24
311,25
312,29
313,29
314,25
315,21
316,20
317,16
318,16
319,15
320,19
321,14
322,14
323,11
324,16
325,18
326,20
327,18
328,24
329,21
330,22
331,23
332,26
333,31
334,35
335,34
336,24
337,32
338,34
339,29
340,30
341,29
342,24
343,25
344,25
345,24
346,26
347,24
348,27
349,24
350,25
351,21
352,20
353,20
354,18
355,11
356,14
357,18
358,11
359,12
360,14
361,12
362,12
363,12
364,11
365,9
366,11
367,8
368,11
369,13
370,17
371,17
372,23
373,26
374,22
375,19
376,23
377,17
378,16
379,17
380,13
381,14
382,18
383,18
384,16
385,15
386,18
387,16
388,17
389,16
390,15
391,11
392,14
393,14
394,13
395,13
396,18
397,22
398,18
399,14
400,16
401,19
402,22
403,23
404,21
405,20
406,15
407,19
408,20
409,21
410,20
411,22
412,18
413,22
414,24
415,27
416,29
417,22
418,22
419,22
420,15
421,19
422,20
423,18
424,16
425,14
426,15
427,20
428,23
429,24
430,22
431,17
432,20
433,21
434,29
435,30
436,26
437,24
438,25
439,21
440,19
441,30
442,22
443,23
444,21
445,14
446,21
447,22
448,26
449,19
450,18
451,17
452,19
453,18
454,22
455,27
456,26
457,26
458,26
459,26
460,25
461,22
462,18
463,19
464,19
465,21
466,22
467,19
468,22
469,29
470,34
471,28
472,20
473,25
474,23
475,21
476,19
477,21
478,20
479,25
480,22
481,27
482,31
483,32
484,31
485,27
486,28
487,34
488,27
489,22
490,17
491,12
492,13
493,18
494,17
495,16
496,16
497,17
498,15
499,14
500,20
