,n_problematic_contacts
0,30
1,26
2,24
3,23
4,23
5,23
6,19
7,15
8,12
9,14
10,13
11,14
12,14
13,12
14,13
15,14
16,14
17,15
18,16
19,16
20,22
21,19
22,22
23,24
24,32
25,29
26,25
27,26
28,33
29,35
30,29
31,23
32,26
33,26
34,24
35,29
36,30
37,31
38,29
39,20
40,21
41,19
42,16
43,18
44,18
45,13
46,13
47,14
48,15
49,17
50,14
51,21
52,20
53,21
54,19
55,15
56,17
57,13
58,12
59,14
60,23
61,23
62,22
63,19
64,23
65,21
66,22
67,21
68,17
69,20
70,21
71,18
72,17
73,14
74,19
75,14
76,14
77,12
78,15
79,12
80,11
81,11
82,17
83,16
84,18
85,19
86,21
87,17
88,15
89,19
90,20
91,22
92,23
93,22
94,20
95,21
96,19
97,21
98,15
99,15
100,16
101,18
102,24
103,22
104,21
105,19
106,20
107,17
108,15
109,19
110,19
111,28
112,23
113,23
114,23
115,23
116,28
117,27
118,23
119,27
120,31
121,30
122,35
123,33
124,26
125,22
126,23
127,15
128,18
129,23
130,26
131,18
132,16
133,15
134,15
135,18
136,17
137,10
138,8
139,12
140,13
141,19
142,16
143,20
144,15
145,18
146,14
147,19
148,14
149,13
150,16
151,16
152,15
153,15
154,13
155,12
156,17
157,15
158,18
159,14
160,21
161,22
162,22
163,15
164,20
165,22
166,18
167,20
168,14
169,14
170,24
171,27
172,29
173,30
174,26
175,23
176,23
177,22
178,20
179,17
180,15
181,18
182,17
183,19
184,16
185,17
186,18
187,18
188,16
189,19
190,16
191,13
192,11
193,16
194,16
195,17
196,16
197,17
198,10
199,11
200,13
201,13
202,12
203,13
204,13
205,14
206,16
207,20
208,26
209,27
210,24
211,24
212,23
213,16
214,14
215,15
216,11
217,10
218,10
219,17
220,12
221,11
222,10
223,15
224,16
225,16
226,19
227,17
228,14
229,19
230,21
231,24
232,20
233,25
234,25
235,27
236,27
237,31
238,24
239,19
240,19
241,22
242,23
243,21
244,18
245,18
246,17
247,17
248,18
249,16
250,16
251,18
252,20
253,26
254,22
255,27
256,28
257,26
258,27
259,24
260,21
261,22
262,18
263,16
264,16
265,16
266,17
267,17
268,20
269,28
270,26
271,21
272,27
273,28
274,24
275,24
276,25
277,17
278,17
279,19
280,20
281,18
282,19
283,15
284,14
285,16
286,17
287,19
288,12
289,15
290,16
291,17
292,15
293,18
294,17
295,22
296,20
297,20
298,11
299,9
300,9
301,9
302,11
303,12
304,17
305,17
306,13
307,14
308,16
309,15
310,21
311,18
312,19
313,16
314,14
315,14
316,11
317,18
318,14
319,12
320,9
321,13
322,13
323,18
324,14
325,17
326,15
327,14
328,18
329,19
330,21
331,18
332,22
333,19
334,19
335,16
336,18
337,21
338,26
339,32
340,29
341,25
342,21
343,22
344,17
345,16
346,16
347,14
348,22
349,25
350,29
351,20
352,20
353,28
354,27
355,27
356,24
357,18
358,20
359,20
360,21
361,23
362,20
363,22
364,22
365,24
366,20
367,14
368,16
369,21
370,15
371,20
372,18
373,17
374,19
375,19
376,18
377,22
378,25
379,26
380,23
381,20
382,21
383,21
384,21
385,15
386,24
387,21
388,19
389,19
390,14
391,12
392,12
393,13
394,16
395,17
396,17
397,18
398,18
399,24
400,23
401,18
402,13
403,16
404,18
405,22
406,25
407,25
408,20
409,20
410,19
411,20
412,21
413,16
414,19
415,16
416,20
417,22
418,20
419,19
420,19
421,14
422,17
423,21
424,18
425,18
426,21
427,20
428,19
429,21
430,20
431,16
432,21
433,21
434,20
435,24
436,23
437,24
438,29
439,22
440,19
441,23
442,24
443,23
444,21
445,19
446,19
447,19
448,18
449,19
450,21
451,16
452,10
453,13
454,18
455,15
456,13
457,11
458,18
459,14
460,15
461,14
462,18
463,17
464,18
465,19
466,15
467,10
468,11
469,11
470,13
471,9
472,11
473,12
474,9
475,6
476,8
477,9
478,10
479,11
480,13
481,14
482,17
483,13
484,10
485,13
486,12
487,16
488,19
489,16
490,12
491,9
492,11
493,14
494,11
495,15
496,19
497,21
498,21
499,20
500,17
