,n_problematic_contacts
0,21
1,19
2,15
3,15
4,12
5,11
6,9
7,18
8,14
9,14
10,17
11,16
12,11
13,14
14,15
15,14
16,15
17,16
18,16
19,19
20,13
21,12
22,13
23,11
24,15
25,16
26,20
27,21
28,19
29,20
30,29
31,26
32,28
33,24
34,19
35,16
36,22
37,24
38,20
39,18
40,24
41,26
42,22
43,20
44,27
45,22
46,27
47,27
48,31
49,30
50,24
51,24
52,21
53,19
54,18
55,16
56,17
57,15
58,18
59,19
60,15
61,17
62,13
63,18
64,18
65,22
66,18
67,17
68,12
69,17
70,17
71,20
72,15
73,12
74,11
75,11
76,11
77,12
78,6
79,8
80,9
81,7
82,6
83,12
84,16
85,17
86,15
87,16
88,17
89,14
90,17
91,22
92,22
93,23
94,22
95,30
96,30
97,22
98,17
99,12
100,12
101,14
102,16
103,19
104,20
105,16
106,19
107,18
108,15
109,11
110,14
111,12
112,10
113,10
114,11
115,12
116,12
117,10
118,10
119,11
120,11
121,11
122,16
123,19
124,21
125,25
126,21
127,16
128,19
129,17
130,18
131,17
132,12
133,15
134,16
135,15
136,17
137,18
138,19
139,17
140,16
141,16
142,17
143,17
144,18
145,17
146,16
147,14
148,12
149,10
150,12
151,10
152,13
153,19
154,14
155,14
156,13
157,21
158,19
159,18
160,16
161,18
162,16
163,17
164,14
165,25
166,22
167,18
168,17
169,18
170,20
171,21
172,22
173,17
174,16
175,14
176,17
177,23
178,20
179,27
180,21
181,19
182,16
183,14
184,17
185,18
186,18
187,12
188,11
189,14
190,17
191,20
192,28
193,26
194,19
195,18
196,21
197,23
198,23
199,23
200,25
201,26
202,21
203,19
204,18
205,17
206,20
207,16
208,22
209,23
210,13
211,14
212,15
213,16
214,16
215,15
216,20
217,21
218,18
219,16
220,14
221,15
222,12
223,17
224,15
225,16
226,21
227,20
228,21
229,16
230,13
231,18
232,22
233,24
234,25
235,20
236,26
237,30
238,28
239,34
240,26
241,25
242,35
243,34
244,30
245,29
246,28
247,31
248,27
249,31
250,26
251,17
252,20
253,18
254,15
255,15
256,17
257,14
258,18
259,19
260,25
261,18
262,16
263,17
264,18
265,18
266,18
267,17
268,17
269,19
270,16
271,19
272,22
273,25
274,22
275,19
276,17
277,24
278,22
279,17
280,19
281,16
282,17
283,21
284,19
285,18
286,20
287,23
288,22
289,22
290,22
291,26
292,27
293,27
294,26
295,19
296,16
297,16
298,22
299,20
300,19
301,20
302,21
303,22
304,18
305,19
306,21
307,20
308,20
309,21
310,20
311,21
312,21
313,26
314,22
315,24
316,24
317,18
318,25
319,25
320,21
321,17
322,18
323,19
324,21
325,22
326,22
327,25
328,25
329,23
330,29
331,25
332,28
333,30
334,26
335,29
336,34
337,32
338,30
339,23
340,24
341,28
342,33
343,25
344,25
345,30
346,27
347,28
348,31
349,30
350,38
351,35
352,33
353,28
354,22
355,20
356,24
357,23
358,25
359,24
360,17
361,16
362,22
363,20
364,20
365,13
366,22
367,22
368,22
369,22
370,18
371,17
372,23
373,24
374,24
375,23
376,23
377,22
378,23
379,23
380,24
381,24
382,24
383,23
384,26
385,26
386,23
387,20
388,19
389,20
390,21
391,19
392,22
393,21
394,25
395,27
396,22
397,18
398,20
399,18
400,23
401,28
402,27
403,33
404,33
405,24
406,24
407,22
408,25
409,29
410,25
411,18
412,17
413,21
414,17
415,19
416,18
417,24
418,24
419,27
420,38
421,32
422,32
423,37
424,35
425,29
426,25
427,20
428,25
429,26
430,27
431,30
432,26
433,24
434,23
435,20
436,26
437,27
438,21
439,27
440,26
441,25
442,23
443,25
444,24
445,20
446,20
447,20
448,23
449,20
450,23
451,17
452,19
453,18
454,20
455,23
456,32
457,25
458,23
459,25
460,17
461,24
462,27
463,28
464,23
465,27
466,26
467,18
468,12
469,13
470,14
471,20
472,24
473,23
474,25
475,28
476,29
477,29
478,22
479,22
480,17
481,22
482,18
483,19
484,23
485,20
486,19
487,24
488,24
489,19
490,22
491,22
492,18
493,20
494,16
495,19
496,20
497,24
498,26
499,26
500,23
