,n_problematic_contacts
0,21
1,16
2,21
3,20
4,18
5,17
6,19
7,18
8,16
9,21
10,18
11,19
12,20
13,21
14,16
15,19
16,18
17,21
18,28
19,24
20,29
21,28
22,30
23,34
24,27
25,25
26,29
27,26
28,23
29,24
30,26
31,30
32,37
33,40
34,42
35,46
36,53
37,60
38,62
39,58
40,54
41,58
42,61
43,67
44,84
45,100
46,104
47,89
48,88
49,99
50,98
51,96
52,95
53,101
54,81
55,83
56,75
57,67
58,70
59,75
60,81
61,87
62,94
63,103
64,106
65,112
66,118
67,114
68,109
69,92
70,86
71,96
72,96
73,95
74,97
75,90
76,94
77,83
78,81
79,73
80,74
81,67
82,66
83,60
84,58
85,45
86,38
87,34
88,32
89,30
90,26
91,31
92,32
93,35
94,40
95,41
96,41
97,41
98,40
99,38
100,34
101,29
102,30
103,27
104,29
105,30
106,27
107,28
108,29
109,31
110,34
111,36
112,33
113,31
114,36
115,40
116,40
117,34
118,33
119,32
120,39
121,38
122,36
123,29
124,27
125,30
126,34
127,32
128,31
129,30
130,29
131,35
132,32
133,38
134,37
135,39
136,41
137,35
138,37
139,40
140,42
141,41
142,43
143,41
144,42
145,41
146,44
147,45
148,44
149,41
150,38
151,38
152,36
153,33
154,38
155,42
156,40
157,35
158,35
159,31
160,32
161,31
162,28
163,28
164,26
165,28
166,28
167,31
168,31
169,29
170,30
171,32
172,32
173,37
174,36
175,37
176,40
177,47
178,51
179,48
180,50
181,55
182,56
183,52
184,56
185,61
186,59
187,57
188,48
189,48
190,48
191,46
192,43
193,42
194,50
195,51
196,47
197,41
198,40
199,35
200,36
201,33
202,38
203,39
204,42
205,41
206,34
207,32
208,33
209,31
210,36
211,37
212,40
213,40
214,42
215,38
216,40
217,40
218,40
219,40
220,45
221,42
222,40
223,41
224,40
225,39
226,43
227,48
228,50
229,49
230,47
231,40
232,36
233,38
234,39
235,36
236,38
237,40
238,40
239,40
240,40
241,37
242,39
243,40
244,37
245,37
246,42
247,48
248,48
249,49
250,43
251,41
252,43
253,43
254,42
255,49
256,48
257,42
258,46
259,41
260,39
261,45
262,42
263,43
264,45
265,43
266,45
267,50
268,54
269,55
270,55
271,64
272,67
273,69
274,67
275,70
276,65
277,67
278,70
279,65
280,61
281,61
282,57
283,50
284,50
285,56
286,56
287,53
288,60
289,62
290,59
291,60
292,51
293,48
294,47
295,47
296,50
297,52
298,46
299,43
300,43
301,34
302,34
303,33
304,32
305,33
306,37
307,37
308,44
309,45
310,48
311,45
312,45
313,47
314,49
315,52
316,59
317,64
318,61
319,61
320,58
321,50
322,48
323,49
324,51
325,56
326,63
327,64
328,62
329,61
330,60
331,62
332,60
333,57
334,57
335,55
336,46
337,42
338,40
339,31
340,35
341,45
342,46
343,50
344,57
345,56
346,56
347,57
348,58
349,56
350,50
351,55
352,53
353,45
354,42
355,42
356,39
357,35
358,36
359,42
360,41
361,40
362,39
363,42
364,46
365,46
366,45
367,43
368,45
369,48
370,48
371,49
372,56
373,55
374,52
375,52
376,56
377,62
378,58
379,53
380,52
381,53
382,50
383,45
384,48
385,49
386,46
387,42
388,39
389,34
390,33
391,26
392,27
393,22
394,19
395,22
396,22
397,22
398,18
399,20
400,22
401,24
402,30
403,32
404,33
405,34
406,33
407,33
408,32
409,24
410,22
411,25
412,25
413,26
414,28
415,29
416,29
417,33
418,37
419,40
420,40
421,40
422,39
423,37
424,30
425,33
426,33
427,37
428,36
429,30
430,36
431,35
432,36
433,38
434,38
435,37
436,33
437,38
438,32
439,32
440,36
441,36
442,36
443,36
444,36
445,46
446,54
447,61
448,58
449,55
450,52
451,53
452,52
453,55
454,54
455,50
456,52
457,56
458,46
459,43
460,46
461,41
462,42
463,41
464,42
465,45
466,43
467,41
468,40
469,39
470,38
471,40
472,35
473,36
474,34
475,38
476,37
477,36
478,36
479,36
480,32
481,31
482,35
483,34
484,35
485,33
486,29
487,30
488,32
489,32
490,31
491,33
492,29
493,29
494,31
495,28
496,29
497,29
498,29
499,28
500,25
