,n_problematic_contacts
0,18
1,9
2,9
3,6
4,7
5,6
6,8
7,9
8,6
9,5
10,8
11,6
12,10
13,8
14,12
15,13
16,9
17,7
18,8
19,8
20,10
21,11
22,10
23,9
24,14
25,8
26,11
27,11
28,19
29,17
30,24
31,24
32,27
33,24
34,32
35,29
36,31
37,29
38,26
39,27
40,26
41,26
42,25
43,20
44,23
45,25
46,25
47,24
48,21
49,22
50,17
51,22
52,19
53,23
54,30
55,25
56,21
57,28
58,37
59,37
60,33
61,38
62,38
63,38
64,36
65,29
66,25
67,24
68,28
69,23
70,28
71,21
72,19
73,22
74,21
75,20
76,19
77,17
78,16
79,13
80,12
81,13
82,12
83,14
84,13
85,12
86,12
87,13
88,10
89,12
90,21
91,23
92,22
93,23
94,22
95,23
96,17
97,16
98,17
99,18
100,17
101,16
102,17
103,21
104,15
105,10
106,12
107,19
108,24
109,24
110,19
111,11
112,13
113,15
114,18
115,16
116,14
117,14
118,18
119,16
120,19
121,17
122,13
123,15
124,17
125,17
126,16
127,16
128,17
129,13
130,17
131,17
132,18
133,19
134,26
135,26
136,23
137,18
138,18
139,16
140,18
141,15
142,17
143,21
144,24
145,28
146,33
147,36
148,31
149,27
150,29
151,31
152,28
153,29
154,24
155,29
156,26
157,25
158,22
159,14
160,13
161,12
162,18
163,16
164,16
165,14
166,13
167,10
168,10
169,16
170,12
171,12
172,15
173,9
174,18
175,19
176,16
177,17
178,19
179,23
180,24
181,23
182,25
183,21
184,20
185,17
186,15
187,18
188,14
189,17
190,20
191,17
192,19
193,19
194,13
195,16
196,14
197,14
198,17
199,16
200,14
201,17
202,18
203,23
204,26
205,22
206,17
207,15
208,18
209,23
210,21
211,23
212,19
213,18
214,16
215,20
216,17
217,15
218,15
219,17
220,13
221,12
222,12
223,13
224,11
225,15
226,17
227,17
228,18
229,18
230,20
231,17
232,15
233,18
234,14
235,14
236,8
237,7
238,8
239,9
240,9
241,13
242,14
243,11
244,15
245,11
246,12
247,13
248,19
249,13
250,10
251,10
252,14
253,18
254,17
255,17
256,21
257,16
258,12
259,14
260,15
261,9
262,11
263,14
264,13
265,15
266,20
267,19
268,22
269,19
270,17
271,18
272,16
273,11
274,9
275,8
276,12
277,13
278,13
279,10
280,8
281,10
282,11
283,17
284,18
285,13
286,9
287,13
288,13
289,8
290,11
291,11
292,13
293,15
294,22
295,18
296,20
297,18
298,18
299,17
300,18
301,22
302,22
303,20
304,15
305,11
306,16
307,18
308,19
309,21
310,22
311,24
312,19
313,18
314,20
315,20
316,20
317,21
318,22
319,23
320,23
321,17
322,15
323,15
324,16
325,16
326,17
327,17
328,16
329,15
330,15
331,13
332,15
333,18
334,16
335,13
336,11
337,12
338,10
339,7
340,11
341,18
342,18
343,17
344,11
345,17
346,16
347,17
348,21
349,17
350,19
351,17
352,18
353,25
354,24
355,26
356,19
357,18
358,19
359,18
360,24
361,23
362,22
363,23
364,22
365,16
366,10
367,11
368,10
369,12
370,18
371,18
372,21
373,19
374,17
375,14
376,13
377,15
378,16
379,14
380,12
381,15
382,12
383,14
384,13
385,9
386,7
387,6
388,8
389,6
390,8
391,13
392,11
393,11
394,11
395,11
396,13
397,11
398,15
399,14
400,11
401,15
402,16
403,14
404,16
405,13
406,16
407,11
408,15
409,13
410,15
411,15
412,17
413,18
414,16
415,12
416,8
417,6
418,8
419,10
420,8
421,9
422,8
423,12
424,17
425,21
426,20
427,17
428,16
429,13
430,15
431,23
432,27
433,29
434,30
435,22
436,23
437,26
438,19
439,18
440,17
441,20
442,21
443,21
444,20
445,22
446,21
447,19
448,23
449,27
450,26
451,21
452,17
453,13
454,16
455,18
456,20
457,19
458,20
459,21
460,18
461,20
462,19
463,20
464,26
465,21
466,16
467,16
468,15
469,16
470,15
471,12
472,16
473,13
474,16
475,15
476,17
477,18
478,14
479,9
480,12
481,10
482,13
483,15
484,14
485,18
486,14
487,16
488,18
489,14
490,10
491,10
492,12
493,12
494,14
495,11
496,19
497,16
498,17
499,16
500,15
