,n_problematic_contacts
0,18
1,14
2,12
3,11
4,11
5,7
6,9
7,8
8,7
9,9
10,10
11,9
12,6
13,7
14,7
15,7
16,11
17,16
18,20
19,19
20,19
21,20
22,19
23,21
24,21
25,23
26,20
27,23
28,25
29,25
30,24
31,23
32,21
33,22
34,21
35,26
36,27
37,28
38,30
39,30
40,27
41,25
42,19
43,16
44,19
45,23
46,25
47,26
48,29
49,27
50,23
51,19
52,14
53,13
54,11
55,9
56,12
57,10
58,10
59,12
60,15
61,17
62,16
63,16
64,16
65,13
66,20
67,21
68,20
69,20
70,14
71,9
72,9
73,11
74,16
75,21
76,20
77,21
78,17
79,16
80,23
81,17
82,16
83,19
84,20
85,23
86,18
87,19
88,22
89,18
90,18
91,17
92,15
93,12
94,13
95,15
96,19
97,20
98,15
99,13
100,14
101,17
102,22
103,21
104,18
105,12
106,13
107,14
108,18
109,23
110,25
111,19
112,22
113,22
114,21
115,20
116,26
117,23
118,18
119,20
120,18
121,18
122,19
123,16
124,18
125,18
126,15
127,20
128,19
129,20
130,22
131,23
132,16
133,17
134,21
135,20
136,20
137,23
138,22
139,21
140,20
141,22
142,21
143,22
144,21
145,14
146,16
147,16
148,18
149,15
150,14
151,14
152,14
153,11
154,13
155,12
156,14
157,13
158,14
159,18
160,25
161,24
162,15
163,14
164,11
165,15
166,14
167,11
168,8
169,9
170,12
171,10
172,14
173,16
174,17
175,15
176,14
177,12
178,16
179,18
180,14
181,17
182,17
183,15
184,17
185,20
186,25
187,22
188,18
189,13
190,16
191,15
192,18
193,18
194,22
195,19
196,17
197,21
198,19
199,18
200,20
201,25
202,17
203,20
204,9
205,14
206,17
207,18
208,17
209,16
210,16
211,16
212,18
213,22
214,23
215,18
216,25
217,23
218,22
219,16
220,18
221,13
222,12
223,11
224,14
225,13
226,14
227,12
228,13
229,11
230,12
231,13
232,14
233,11
234,13
235,17
236,18
237,21
238,22
239,22
240,17
241,23
242,16
243,15
244,18
245,14
246,14
247,16
248,13
249,13
250,11
251,13
252,12
253,11
254,11
255,9
256,13
257,8
258,9
259,14
260,16
261,15
262,15
263,13
264,16
265,17
266,12
267,14
268,15
269,15
270,11
271,14
272,15
273,13
274,10
275,18
276,15
277,17
278,14
279,13
280,16
281,23
282,21
283,16
284,18
285,18
286,21
287,21
288,21
289,18
290,22
291,18
292,19
293,15
294,19
295,22
296,22
297,23
298,15
299,14
300,13
301,14
302,21
303,18
304,20
305,25
306,23
307,23
308,15
309,16
310,17
311,14
312,12
313,16
314,14
315,19
316,17
317,19
318,24
319,18
320,17
321,18
322,23
323,20
324,18
325,12
326,13
327,18
328,18
329,19
330,17
331,16
332,16
333,18
334,13
335,11
336,13
337,7
338,13
339,7
340,9
341,13
342,12
343,11
344,16
345,17
346,18
347,20
348,17
349,16
350,17
351,16
352,17
353,16
354,16
355,17
356,18
357,23
358,17
359,16
360,12
361,12
362,13
363,14
364,13
365,16
366,22
367,18
368,22
369,19
370,17
371,20
372,23
373,22
374,25
375,24
376,27
377,25
378,24
379,28
380,30
381,30
382,30
383,26
384,27
385,28
386,29
387,24
388,19
389,15
390,18
391,17
392,20
393,23
394,18
395,21
396,23
397,24
398,23
399,21
400,23
401,22
402,24
403,26
404,21
405,24
406,25
407,24
408,18
409,19
410,18
411,20
412,18
413,21
414,23
415,18
416,21
417,23
418,29
419,30
420,26
421,31
422,27
423,18
424,19
425,20
426,19
427,24
428,32
429,37
430,30
431,30
432,27
433,24
434,29
435,24
436,23
437,22
438,19
439,24
440,19
441,22
442,24
443,27
444,28
445,30
446,28
447,28
448,31
449,30
450,29
451,34
452,35
453,34
454,39
455,34
456,30
457,26
458,20
459,19
460,20
461,22
462,19
463,20
464,19
465,21
466,18
467,25
468,27
469,27
470,26
471,33
472,28
473,24
474,24
475,23
476,22
477,21
478,24
479,25
480,27
481,27
482,23
483,20
484,21
485,27
486,23
487,21
488,18
489,21
490,22
491,21
492,21
493,21
494,18
495,18
496,21
497,19
498,19
499,18
500,17
