,n_problematic_contacts
0,11
1,11
2,11
3,8
4,4
5,6
6,9
7,7
8,6
9,6
10,7
11,5
12,7
13,6
14,11
15,11
16,8
17,9
18,11
19,8
20,10
21,10
22,11
23,14
24,17
25,15
26,20
27,24
28,21
29,20
30,18
31,18
32,20
33,17
34,22
35,19
36,19
37,19
38,20
39,22
40,20
41,21
42,25
43,21
44,20
45,21
46,22
47,13
48,18
49,15
50,15
51,15
52,20
53,22
54,24
55,21
56,18
57,17
58,18
59,18
60,23
61,19
62,15
63,16
64,15
65,16
66,14
67,12
68,10
69,11
70,10
71,11
72,12
73,12
74,11
75,11
76,11
77,6
78,5
79,10
80,9
81,9
82,8
83,10
84,11
85,12
86,11
87,11
88,10
89,13
90,15
91,16
92,12
93,15
94,18
95,16
96,21
97,21
98,21
99,18
100,16
101,18
102,15
103,19
104,23
105,24
106,20
107,22
108,18
109,18
110,13
111,16
112,16
113,20
114,24
115,24
116,20
117,15
118,19
119,23
120,20
121,21
122,18
123,17
124,24
125,22
126,22
127,22
128,19
129,20
130,20
131,22
132,21
133,21
134,20
135,15
136,17
137,12
138,12
139,12
140,12
141,12
142,13
143,17
144,16
145,14
146,14
147,14
148,15
149,18
150,20
151,18
152,16
153,21
154,21
155,20
156,19
157,24
158,21
159,15
160,17
161,13
162,10
163,8
164,10
165,11
166,10
167,10
168,8
169,9
170,7
171,6
172,9
173,8
174,7
175,8
176,9
177,10
178,10
179,14
180,11
181,16
182,18
183,16
184,16
185,13
186,15
187,11
188,13
189,15
190,11
191,12
192,14
193,14
194,16
195,18
196,17
197,15
198,16
199,17
200,14
201,10
202,12
203,14
204,22
205,22
206,24
207,25
208,22
209,20
210,23
211,17
212,14
213,22
214,26
215,23
216,18
217,16
218,16
219,12
220,10
221,16
222,12
223,11
224,14
225,12
226,13
227,16
228,15
229,14
230,17
231,18
232,17
233,15
234,8
235,11
236,12
237,20
238,18
239,19
240,20
241,21
242,26
243,20
244,21
245,25
246,18
247,18
248,18
249,15
250,13
251,17
252,22
253,20
254,20
255,27
256,24
257,21
258,19
259,22
260,26
261,26
262,35
263,26
264,25
265,26
266,35
267,38
268,32
269,29
270,27
271,32
272,33
273,37
274,31
275,27
276,27
277,26
278,27
279,24
280,22
281,22
282,25
283,23
284,16
285,17
286,13
287,15
288,14
289,19
290,23
291,21
292,20
293,16
294,17
295,15
296,19
297,22
298,23
299,23
300,21
301,18
302,20
303,16
304,14
305,14
306,11
307,13
308,12
309,14
310,16
311,14
312,14
313,15
314,14
315,13
316,10
317,17
318,15
319,17
320,18
321,19
322,15
323,15
324,12
325,17
326,20
327,20
328,22
329,24
330,25
331,31
332,35
333,28
334,31
335,31
336,28
337,21
338,22
339,19
340,27
341,21
342,22
343,14
344,19
345,21
346,25
347,21
348,15
349,21
350,24
351,24
352,25
353,25
354,22
355,21
356,19
357,20
358,18
359,20
360,23
361,19
362,22
363,19
364,21
365,21
366,22
367,19
368,15
369,15
370,16
371,16
372,13
373,12
374,15
375,15
376,18
377,16
378,17
379,15
380,20
381,16
382,19
383,20
384,21
385,19
386,17
387,18
388,15
389,14
390,16
391,24
392,23
393,22
394,22
395,24
396,27
397,21
398,19
399,17
400,16
401,17
402,17
403,13
404,18
405,16
406,11
407,14
408,19
409,18
410,16
411,16
412,17
413,15
414,26
415,15
416,18
417,20
418,20
419,22
420,19
421,25
422,28
423,25
424,26
425,22
426,19
427,31
428,23
429,21
430,26
431,31
432,23
433,17
434,16
435,20
436,21
437,24
438,20
439,24
440,20
441,23
442,20
443,20
444,15
445,16
446,19
447,17
448,18
449,15
450,19
451,17
452,15
453,14
454,13
455,14
456,19
457,17
458,14
459,12
460,15
461,12
462,14
463,16
464,20
465,18
466,19
467,15
468,15
469,16
470,14
471,15
472,15
473,13
474,18
475,13
476,14
477,14
478,18
479,18
480,17
481,21
482,17
483,11
484,15
485,18
486,25
487,20
488,19
489,15
490,18
491,18
492,20
493,21
494,16
495,17
496,15
497,16
498,21
499,19
500,20
