,n_problematic_contacts
0,20
1,14
2,11
3,12
4,12
5,13
6,14
7,12
8,11
9,13
10,10
11,10
12,9
13,12
14,12
15,15
16,19
17,17
18,14
19,16
20,19
21,18
22,19
23,24
24,23
25,25
26,23
27,22
28,16
29,12
30,13
31,13
32,12
33,13
34,11
35,15
36,22
37,25
38,20
39,16
40,16
41,13
42,15
43,18
44,18
45,20
46,14
47,15
48,20
49,17
50,21
51,19
52,20
53,18
54,21
55,20
56,16
57,20
58,19
59,18
60,21
61,19
62,11
63,12
64,10
65,15
66,17
67,21
68,19
69,15
70,18
71,14
72,15
73,14
74,14
75,21
76,24
77,24
78,27
79,23
80,22
81,23
82,17
83,16
84,14
85,16
86,18
87,16
88,15
89,16
90,16
91,14
92,12
93,13
94,13
95,10
96,11
97,10
98,17
99,17
100,17
101,14
102,16
103,19
104,18
105,18
106,14
107,16
108,12
109,15
110,17
111,15
112,14
113,14
114,12
115,16
116,14
117,12
118,11
119,10
120,13
121,14
122,16
123,21
124,19
125,15
126,14
127,19
128,19
129,18
130,14
131,16
132,16
133,17
134,14
135,14
136,15
137,12
138,9
139,9
140,9
141,11
142,9
143,13
144,12
145,12
146,13
147,13
148,17
149,18
150,19
151,24
152,26
153,20
154,16
155,13
156,10
157,10
158,8
159,11
160,15
161,19
162,18
163,20
164,20
165,22
166,20
167,21
168,14
169,17
170,13
171,15
172,15
173,17
174,14
175,14
176,18
177,15
178,19
179,18
180,17
181,15
182,18
183,20
184,20
185,23
186,18
187,16
188,16
189,10
190,14
191,17
192,20
193,16
194,14
195,14
196,12
197,12
198,17
199,15
200,15
201,12
202,13
203,15
204,14
205,9
206,9
207,13
208,13
209,11
210,13
211,14
212,15
213,11
214,8
215,6
216,7
217,10
218,9
219,15
220,15
221,12
222,13
223,18
224,22
225,17
226,16
227,10
228,10
229,7
230,9
231,9
232,11
233,12
234,15
235,13
236,15
237,16
238,17
239,18
240,22
241,26
242,37
243,34
244,27
245,17
246,17
247,15
248,13
249,11
250,10
251,12
252,12
253,10
254,12
255,10
256,12
257,18
258,19
259,19
260,16
261,17
262,20
263,20
264,21
265,19
266,17
267,10
268,16
269,18
270,23
271,22
272,24
273,22
274,20
275,18
276,18
277,23
278,29
279,23
280,22
281,23
282,30
283,26
284,25
285,23
286,29
287,33
288,29
289,22
290,19
291,21
292,20
293,20
294,23
295,25
296,26
297,27
298,30
299,31
300,27
301,31
302,31
303,31
304,24
305,32
306,25
307,23
308,20
309,29
310,26
311,22
312,27
313,25
314,28
315,26
316,30
317,29
318,26
319,22
320,20
321,19
322,20
323,22
324,17
325,18
326,20
327,21
328,19
329,20
330,21
331,20
332,16
333,19
334,23
335,23
336,16
337,20
338,16
339,19
340,30
341,36
342,25
343,30
344,30
345,30
346,25
347,21
348,23
349,21
350,24
351,20
352,23
353,21
354,16
355,20
356,26
357,27
358,27
359,26
360,23
361,26
362,23
363,25
364,23
365,16
366,18
367,16
368,21
369,24
370,31
371,34
372,34
373,28
374,30
375,27
376,30
377,26
378,25
379,31
380,30
381,29
382,30
383,23
384,18
385,16
386,14
387,16
388,16
389,16
390,18
391,22
392,20
393,17
394,20
395,19
396,21
397,20
398,21
399,20
400,25
401,22
402,20
403,20
404,18
405,22
406,28
407,24
408,23
409,20
410,22
411,21
412,18
413,19
414,20
415,24
416,24
417,26
418,20
419,19
420,19
421,18
422,16
423,20
424,19
425,16
426,16
427,12
428,13
429,9
430,15
431,18
432,16
433,17
434,15
435,14
436,14
437,18
438,15
439,16
440,17
441,18
442,16
443,18
444,21
445,25
446,22
447,19
448,16
449,13
450,18
451,18
452,15
453,14
454,16
455,20
456,20
457,21
458,22
459,19
460,18
461,17
462,19
463,18
464,18
465,17
466,16
467,14
468,16
469,21
470,18
471,25
472,24
473,23
474,23
475,16
476,21
477,18
478,16
479,25
480,23
481,24
482,33
483,23
484,24
485,28
486,27
487,29
488,29
489,34
490,32
491,31
492,38
493,39
494,38
495,35
496,36
497,29
498,23
499,21
500,18
