,n_problematic_contacts
0,25
1,16
2,15
3,19
4,12
5,14
6,9
7,10
8,11
9,15
10,15
11,12
12,14
13,12
14,15
15,14
16,10
17,13
18,14
19,20
20,18
21,20
22,20
23,18
24,24
25,26
26,27
27,21
28,16
29,18
30,22
31,20
32,22
33,19
34,20
35,15
36,15
37,17
38,16
39,17
40,19
41,18
42,14
43,19
44,16
45,20
46,24
47,23
48,18
49,19
50,16
51,16
52,15
53,17
54,24
55,20
56,21
57,18
58,19
59,14
60,21
61,17
62,18
63,24
64,21
65,24
66,23
67,26
68,23
69,26
70,25
71,27
72,24
73,22
74,26
75,23
76,21
77,22
78,22
79,20
80,16
81,14
82,15
83,16
84,18
85,14
86,14
87,14
88,12
89,16
90,19
91,18
92,17
93,14
94,14
95,18
96,19
97,17
98,17
99,20
100,18
101,17
102,15
103,17
104,16
105,17
106,17
107,23
108,20
109,23
110,26
111,24
112,27
113,24
114,18
115,26
116,26
117,26
118,27
119,25
120,24
121,28
122,29
123,27
124,24
125,27
126,33
127,31
128,22
129,17
130,15
131,16
132,16
133,17
134,13
135,11
136,15
137,18
138,21
139,28
140,20
141,20
142,23
143,20
144,23
145,24
146,26
147,20
148,29
149,26
150,21
151,22
152,24
153,24
154,25
155,31
156,36
157,25
158,31
159,31
160,30
161,25
162,23
163,24
164,25
165,24
166,24
167,24
168,19
169,19
170,16
171,15
172,14
173,21
174,24
175,28
176,28
177,25
178,21
179,24
180,26
181,21
182,24
183,20
184,26
185,28
186,27
187,22
188,23
189,27
190,28
191,25
192,22
193,21
194,15
195,25
196,24
197,18
198,23
199,25
200,30
201,28
202,30
203,23
204,19
205,25
206,25
207,21
208,16
209,14
210,14
211,15
212,18
213,18
214,21
215,25
216,30
217,30
218,28
219,27
220,26
221,23
222,21
223,26
224,22
225,16
226,15
227,16
228,16
229,15
230,20
231,18
232,21
233,17
234,17
235,18
236,20
237,25
238,25
239,24
240,20
241,17
242,19
243,19
244,15
245,19
246,15
247,14
248,17
249,18
250,16
251,13
252,13
253,13
254,18
255,19
256,14
257,11
258,13
259,16
260,21
261,22
262,24
263,26
264,25
265,26
266,22
267,20
268,20
269,18
270,17
271,19
272,17
273,16
274,16
275,19
276,12
277,15
278,17
279,18
280,18
281,20
282,22
283,23
284,27
285,24
286,25
287,20
288,20
289,20
290,26
291,31
292,23
293,25
294,23
295,28
296,25
297,27
298,30
299,24
300,24
301,23
302,21
303,29
304,32
305,34
306,38
307,39
308,35
309,32
310,30
311,20
312,19
313,19
314,20
315,21
316,17
317,13
318,17
319,23
320,22
321,23
322,21
323,20
324,19
325,19
326,24
327,21
328,22
329,14
330,14
331,14
332,12
333,11
334,16
335,20
336,19
337,21
338,15
339,14
340,15
341,20
342,18
343,16
344,16
345,13
346,12
347,17
348,13
349,16
350,15
351,20
352,33
353,31
354,28
355,32
356,27
357,29
358,25
359,24
360,26
361,27
362,24
363,26
364,23
365,22
366,18
367,24
368,28
369,26
370,23
371,25
372,26
373,25
374,26
375,26
376,22
377,21
378,16
379,17
380,15
381,19
382,18
383,22
384,23
385,24
386,27
387,25
388,22
389,23
390,22
391,21
392,23
393,24
394,21
395,24
396,26
397,25
398,24
399,24
400,22
401,20
402,22
403,19
404,21
405,21
406,20
407,25
408,26
409,24
410,28
411,34
412,34
413,36
414,32
415,27
416,29
417,25
418,26
419,28
420,22
421,22
422,24
423,24
424,27
425,27
426,25
427,30
428,25
429,23
430,21
431,21
432,25
433,21
434,27
435,30
436,25
437,22
438,25
439,24
440,24
441,25
442,21
443,18
444,17
445,17
446,24
447,22
448,15
449,18
450,16
451,14
452,17
453,20
454,18
455,14
456,17
457,24
458,19
459,21
460,27
461,25
462,25
463,22
464,28
465,27
466,27
467,29
468,32
469,30
470,24
471,31
472,31
473,37
474,39
475,36
476,40
477,24
478,22
479,21
480,17
481,13
482,21
483,23
484,24
485,30
486,30
487,31
488,28
489,23
490,34
491,30
492,33
493,22
494,29
495,25
496,22
497,30
498,19
499,19
500,18
