,n_problematic_contacts
0,18
1,19
2,16
3,15
4,13
5,15
6,15
7,14
8,14
9,14
10,16
11,18
12,16
13,14
14,17
15,15
16,13
17,12
18,14
19,14
20,11
21,12
22,12
23,16
24,16
25,17
26,14
27,18
28,16
29,12
30,10
31,15
32,10
33,16
34,13
35,13
36,13
37,14
38,17
39,15
40,16
41,16
42,19
43,22
44,25
45,23
46,24
47,22
48,25
49,24
50,25
51,23
52,17
53,17
54,11
55,13
56,13
57,17
58,20
59,17
60,19
61,15
62,15
63,17
64,17
65,16
66,17
67,15
68,17
69,20
70,22
71,27
72,23
73,20
74,22
75,25
76,27
77,27
78,29
79,27
80,23
81,20
82,21
83,18
84,17
85,18
86,16
87,15
88,20
89,19
90,21
91,24
92,22
93,13
94,15
95,19
96,20
97,20
98,18
99,15
100,14
101,15
102,14
103,17
104,13
105,14
106,15
107,13
108,13
109,16
110,15
111,16
112,15
113,16
114,15
115,14
116,15
117,15
118,18
119,14
120,14
121,13
122,13
123,15
124,22
125,22
126,17
127,16
128,15
129,13
130,14
131,13
132,12
133,11
134,9
135,9
136,12
137,10
138,11
139,14
140,13
141,16
142,15
143,17
144,20
145,17
146,15
147,9
148,12
149,14
150,14
151,15
152,14
153,17
154,18
155,26
156,23
157,24
158,19
159,17
160,16
161,14
162,14
163,16
164,18
165,18
166,19
167,18
168,20
169,22
170,18
171,15
172,14
173,17
174,19
175,18
176,17
177,14
178,15
179,15
180,14
181,18
182,15
183,17
184,20
185,25
186,24
187,25
188,25
189,23
190,21
191,20
192,22
193,21
194,22
195,19
196,24
197,20
198,16
199,14
200,17
201,20
202,20
203,16
204,13
205,16
206,14
207,17
208,16
209,15
210,20
211,14
212,14
213,14
214,16
215,17
216,15
217,16
218,12
219,12
220,15
221,20
222,18
223,17
224,19
225,15
226,15
227,16
228,15
229,18
230,17
231,17
232,16
233,14
234,15
235,20
236,20
237,18
238,19
239,16
240,17
241,21
242,24
243,16
244,13
245,11
246,13
247,14
248,13
249,16
250,19
251,16
252,14
253,17
254,20
255,17
256,16
257,23
258,22
259,16
260,16
261,16
262,9
263,10
264,11
265,12
266,13
267,14
268,12
269,10
270,9
271,9
272,16
273,15
274,10
275,12
276,21
277,21
278,23
279,24
280,21
281,18
282,17
283,19
284,20
285,22
286,21
287,24
288,24
289,27
290,33
291,34
292,35
293,32
294,31
295,33
296,35
297,31
298,29
299,26
300,24
301,29
302,26
303,27
304,21
305,17
306,19
307,17
308,16
309,22
310,23
311,23
312,20
313,21
314,17
315,16
316,16
317,15
318,17
319,18
320,12
321,12
322,18
323,17
324,24
325,18
326,23
327,24
328,21
329,19
330,18
331,17
332,19
333,17
334,15
335,14
336,16
337,21
338,18
339,19
340,23
341,19
342,17
343,21
344,21
345,16
346,23
347,15
348,10
349,13
350,13
351,15
352,16
353,11
354,14
355,19
356,22
357,19
358,29
359,21
360,18
361,20
362,17
363,19
364,21
365,22
366,18
367,16
368,18
369,26
370,26
371,31
372,32
373,27
374,23
375,29
376,18
377,17
378,20
379,25
380,23
381,18
382,16
383,14
384,14
385,14
386,18
387,16
388,17
389,18
390,20
391,20
392,14
393,14
394,10
395,11
396,11
397,14
398,15
399,16
400,11
401,12
402,15
403,16
404,15
405,18
406,17
407,19
408,15
409,14
410,13
411,17
412,16
413,16
414,13
415,16
416,13
417,15
418,11
419,11
420,13
421,13
422,12
423,9
424,11
425,6
426,8
427,15
428,10
429,18
430,18
431,15
432,13
433,13
434,17
435,19
436,18
437,21
438,17
439,16
440,19
441,19
442,20
443,20
444,19
445,16
446,20
447,25
448,24
449,22
450,21
451,17
452,19
453,17
454,16
455,15
456,18
457,16
458,13
459,10
460,12
461,11
462,15
463,13
464,12
465,18
466,17
467,20
468,24
469,27
470,27
471,30
472,25
473,24
474,23
475,25
476,22
477,23
478,27
479,21
480,22
481,16
482,17
483,23
484,23
485,23
486,21
487,21
488,21
489,22
490,22
491,21
492,23
493,22
494,20
495,17
496,20
497,18
498,19
499,19
500,20
