,n_problematic_contacts
0,24
1,18
2,17
3,16
4,15
5,12
6,12
7,14
8,15
9,13
10,17
11,19
12,19
13,20
14,24
15,26
16,28
17,30
18,29
19,23
20,21
21,27
22,33
23,39
24,43
25,42
26,50
27,44
28,47
29,51
30,52
31,46
32,46
33,51
34,56
35,56
36,52
37,56
38,51
39,48
40,46
41,45
42,51
43,57
44,65
45,58
46,49
47,50
48,56
49,52
50,54
51,65
52,72
53,82
54,65
55,54
56,44
57,47
58,47
59,43
60,46
61,46
62,48
63,46
64,44
65,44
66,43
67,48
68,56
69,52
70,57
71,70
72,65
73,62
74,64
75,69
76,72
77,66
78,57
79,66
80,66
81,67
82,62
83,69
84,71
85,79
86,74
87,75
88,69
89,66
90,66
91,73
92,79
93,77
94,64
95,67
96,66
97,56
98,50
99,52
100,45
101,38
102,40
103,47
104,50
105,51
106,49
107,51
108,55
109,56
110,61
111,59
112,50
113,42
114,38
115,37
116,37
117,44
118,39
119,32
120,27
121,26
122,27
123,30
124,30
125,33
126,31
127,28
128,31
129,33
130,33
131,30
132,33
133,33
134,33
135,32
136,36
137,37
138,38
139,41
140,42
141,42
142,43
143,42
144,33
145,29
146,34
147,32
148,32
149,32
150,35
151,36
152,40
153,38
154,38
155,40
156,37
157,33
158,33
159,32
160,29
161,30
162,31
163,29
164,26
165,27
166,25
167,31
168,32
169,40
170,41
171,46
172,47
173,42
174,40
175,43
176,42
177,38
178,39
179,38
180,40
181,40
182,40
183,43
184,45
185,47
186,44
187,44
188,42
189,39
190,39
191,44
192,43
193,48
194,46
195,48
196,49
197,43
198,45
199,47
200,53
201,56
202,53
203,53
204,50
205,48
206,44
207,51
208,55
209,56
210,57
211,47
212,49
213,53
214,53
215,56
216,56
217,54
218,61
219,55
220,58
221,57
222,55
223,55
224,57
225,58
226,60
227,58
228,50
229,48
230,51
231,47
232,43
233,43
234,42
235,43
236,38
237,34
238,29
239,27
240,27
241,27
242,24
243,28
244,31
245,34
246,38
247,34
248,41
249,43
250,48
251,50
252,49
253,49
254,50
255,48
256,54
257,57
258,59
259,62
260,63
261,61
262,60
263,61
264,56
265,53
266,48
267,47
268,53
269,61
270,60
271,65
272,63
273,64
274,62
275,61
276,52
277,56
278,59
279,58
280,57
281,59
282,61
283,58
284,59
285,66
286,67
287,72
288,70
289,71
290,70
291,65
292,60
293,57
294,57
295,60
296,55
297,46
298,45
299,45
300,44
301,46
302,49
303,47
304,48
305,38
306,33
307,40
308,34
309,34
310,38
311,33
312,33
313,32
314,32
315,36
316,33
317,39
318,37
319,38
320,41
321,33
322,34
323,31
324,39
325,38
326,41
327,43
328,39
329,36
330,41
331,43
332,42
333,47
334,50
335,48
336,45
337,42
338,43
339,45
340,42
341,38
342,32
343,32
344,29
345,32
346,34
347,32
348,35
349,31
350,30
351,25
352,23
353,23
354,27
355,29
356,35
357,40
358,44
359,49
360,54
361,61
362,59
363,58
364,56
365,55
366,53
367,58
368,62
369,64
370,65
371,68
372,69
373,74
374,71
375,65
376,64
377,57
378,53
379,49
380,43
381,47
382,45
383,42
384,41
385,42
386,38
387,36
388,41
389,40
390,42
391,45
392,47
393,53
394,54
395,51
396,53
397,56
398,50
399,52
400,53
401,54
402,53
403,53
404,53
405,51
406,55
407,51
408,47
409,52
410,47
411,48
412,44
413,40
414,43
415,43
416,41
417,40
418,39
419,40
420,42
421,36
422,30
423,35
424,34
425,33
426,33
427,31
428,35
429,29
430,28
431,23
432,26
433,24
434,23
435,24
436,27
437,28
438,25
439,33
440,41
441,41
442,40
443,38
444,37
445,33
446,36
447,39
448,43
449,45
450,42
451,40
452,39
453,38
454,38
455,39
456,46
457,49
458,47
459,56
460,55
461,51
462,50
463,49
464,45
465,46
466,41
467,40
468,32
469,28
470,22
471,19
472,21
473,22
474,21
475,22
476,25
477,29
478,28
479,30
480,33
481,33
482,33
483,38
484,36
485,35
486,34
487,34
488,32
489,33
490,34
491,39
492,37
493,42
494,34
495,36
496,38
497,40
498,44
499,36
500,38
