,n_problematic_contacts
0,21
1,14
2,16
3,14
4,12
5,13
6,14
7,14
8,12
9,11
10,10
11,10
12,13
13,12
14,14
15,13
16,14
17,13
18,11
19,8
20,12
21,12
22,12
23,9
24,10
25,9
26,8
27,10
28,10
29,10
30,15
31,18
32,23
33,22
34,22
35,22
36,22
37,22
38,25
39,22
40,22
41,20
42,23
43,23
44,18
45,20
46,20
47,21
48,30
49,30
50,36
51,33
52,26
53,23
54,30
55,35
56,37
57,39
58,37
59,36
60,32
61,34
62,32
63,29
64,35
65,35
66,36
67,28
68,21
69,25
70,26
71,32
72,30
73,35
74,36
75,37
76,33
77,36
78,29
79,34
80,32
81,32
82,29
83,32
84,29
85,32
86,33
87,35
88,38
89,35
90,39
91,41
92,47
93,45
94,41
95,36
96,29
97,28
98,32
99,29
100,26
101,26
102,25
103,25
104,31
105,28
106,40
107,38
108,42
109,35
110,36
111,36
112,38
113,37
114,38
115,41
116,39
117,45
118,43
119,37
120,38
121,36
122,38
123,34
124,35
125,38
126,33
127,28
128,31
129,32
130,33
131,38
132,37
133,39
134,39
135,37
136,47
137,47
138,49
139,51
140,51
141,43
142,35
143,28
144,31
145,28
146,22
147,20
148,25
149,19
150,19
151,21
152,20
153,17
154,17
155,11
156,15
157,18
158,21
159,20
160,20
161,19
162,21
163,22
164,28
165,34
166,32
167,28
168,27
169,27
170,28
171,28
172,30
173,37
174,38
175,41
176,42
177,34
178,30
179,26
180,30
181,30
182,32
183,31
184,28
185,26
186,25
187,26
188,31
189,33
190,33
191,34
192,27
193,24
194,28
195,31
196,29
197,28
198,30
199,27
200,27
201,27
202,30
203,37
204,41
205,44
206,49
207,47
208,38
209,41
210,40
211,39
212,42
213,47
214,43
215,37
216,37
217,34
218,35
219,35
220,33
221,27
222,33
223,39
224,36
225,35
226,37
227,41
228,45
229,47
230,43
231,26
232,24
233,23
234,27
235,21
236,22
237,20
238,18
239,20
240,24
241,21
242,26
243,26
244,29
245,35
246,34
247,32
248,35
249,29
250,28
251,28
252,26
253,32
254,28
255,33
256,36
257,37
258,40
259,38
260,36
261,36
262,35
263,38
264,40
265,40
266,39
267,35
268,29
269,31
270,28
271,36
272,40
273,36
274,28
275,25
276,19
277,20
278,26
279,22
280,24
281,24
282,29
283,32
284,32
285,33
286,28
287,27
288,27
289,31
290,32
291,29
292,29
293,24
294,31
295,32
296,25
297,26
298,22
299,26
300,23
301,22
302,22
303,24
304,19
305,17
306,18
307,21
308,24
309,25
310,22
311,27
312,28
313,23
314,20
315,20
316,31
317,28
318,20
319,25
320,23
321,25
322,20
323,20
324,23
325,22
326,24
327,24
328,24
329,22
330,28
331,35
332,36
333,40
334,36
335,39
336,36
337,35
338,36
339,29
340,26
341,25
342,25
343,29
344,33
345,32
346,33
347,28
348,25
349,28
350,24
351,25
352,27
353,26
354,27
355,27
356,33
357,33
358,30
359,26
360,21
361,21
362,20
363,23
364,27
365,27
366,25
367,30
368,37
369,41
370,37
371,43
372,41
373,37
374,33
375,26
376,22
377,23
378,26
379,25
380,25
381,24
382,24
383,24
384,24
385,29
386,30
387,31
388,26
389,23
390,23
391,21
392,21
393,22
394,22
395,21
396,22
397,21
398,17
399,21
400,22
401,29
402,29
403,33
404,44
405,46
406,43
407,37
408,37
409,36
410,35
411,32
412,36
413,36
414,36
415,41
416,39
417,38
418,36
419,36
420,34
421,34
422,41
423,41
424,40
425,41
426,43
427,45
428,43
429,49
430,39
431,39
432,35
433,33
434,36
435,36
436,36
437,34
438,30
439,27
440,26
441,31
442,25
443,26
444,26
445,24
446,20
447,27
448,23
449,22
450,24
451,26
452,30
453,30
454,30
455,30
456,31
457,38
458,47
459,43
460,42
461,41
462,40
463,39
464,32
465,38
466,41
467,45
468,44
469,39
470,35
471,36
472,40
473,29
474,34
475,35
476,34
477,32
478,28
479,24
480,28
481,30
482,26
483,24
484,27
485,27
486,26
487,27
488,20
489,24
490,23
491,20
492,22
493,22
494,26
495,24
496,22
497,25
498,24
499,29
500,26
