,n_problematic_contacts
0,17
1,16
2,15
3,14
4,11
5,10
6,12
7,16
8,14
9,15
10,12
11,13
12,13
13,11
14,11
15,9
16,9
17,11
18,11
19,11
20,11
21,11
22,11
23,15
24,14
25,13
26,15
27,14
28,19
29,20
30,20
31,21
32,27
33,27
34,24
35,22
36,25
37,21
38,20
39,19
40,20
41,20
42,18
43,16
44,17
45,10
46,11
47,12
48,13
49,13
50,20
51,19
52,12
53,19
54,18
55,13
56,11
57,11
58,15
59,13
60,15
61,12
62,12
63,9
64,9
65,7
66,14
67,14
68,15
69,18
70,17
71,14
72,13
73,14
74,17
75,18
76,14
77,13
78,9
79,7
80,10
81,10
82,10
83,11
84,9
85,7
86,8
87,11
88,14
89,13
90,10
91,10
92,9
93,8
94,8
95,11
96,10
97,13
98,11
99,11
100,12
101,15
102,11
103,9
104,10
105,10
106,9
107,10
108,11
109,10
110,9
111,8
112,10
113,12
114,11
115,10
116,13
117,10
118,8
119,12
120,15
121,12
122,15
123,14
124,11
125,9
126,10
127,17
128,15
129,17
130,16
131,12
132,13
133,13
134,14
135,15
136,19
137,16
138,15
139,16
140,15
141,15
142,12
143,11
144,9
145,10
146,15
147,23
148,20
149,22
150,27
151,21
152,24
153,25
154,25
155,21
156,20
157,25
158,25
159,25
160,25
161,24
162,22
163,21
164,19
165,16
166,16
167,12
168,13
169,15
170,12
171,15
172,9
173,9
174,12
175,11
176,13
177,16
178,15
179,18
180,16
181,13
182,12
183,18
184,14
185,15
186,22
187,16
188,15
189,14
190,16
191,16
192,16
193,15
194,17
195,15
196,15
197,15
198,13
199,13
200,17
201,16
202,19
203,19
204,17
205,19
206,18
207,20
208,17
209,18
210,14
211,11
212,10
213,9
214,16
215,21
216,27
217,18
218,17
219,17
220,23
221,21
222,24
223,19
224,20
225,19
226,14
227,16
228,14
229,14
230,19
231,18
232,21
233,19
234,15
235,16
236,17
237,12
238,15
239,16
240,16
241,13
242,11
243,8
244,10
245,6
246,11
247,13
248,12
249,11
250,11
251,9
252,12
253,12
254,13
255,7
256,9
257,8
258,7
259,10
260,11
261,15
262,12
263,14
264,13
265,15
266,12
267,8
268,9
269,10
270,10
271,9
272,9
273,8
274,15
275,14
276,16
277,17
278,13
279,12
280,7
281,9
282,10
283,13
284,11
285,14
286,18
287,23
288,24
289,24
290,29
291,28
292,25
293,27
294,19
295,19
296,11
297,20
298,22
299,23
300,17
301,18
302,10
303,17
304,14
305,15
306,15
307,18
308,15
309,18
310,19
311,16
312,19
313,19
314,15
315,15
316,13
317,14
318,12
319,14
320,18
321,19
322,17
323,24
324,20
325,18
326,16
327,24
328,22
329,23
330,23
331,28
332,27
333,28
334,30
335,31
336,26
337,27
338,30
339,28
340,27
341,27
342,25
343,30
344,28
345,25
346,25
347,24
348,24
349,27
350,32
351,25
352,26
353,22
354,22
355,23
356,22
357,24
358,23
359,27
360,24
361,19
362,15
363,13
364,14
365,16
366,17
367,16
368,17
369,16
370,22
371,20
372,13
373,12
374,18
375,16
376,17
377,17
378,14
379,15
380,18
381,14
382,13
383,14
384,18
385,23
386,25
387,24
388,21
389,20
390,21
391,18
392,19
393,20
394,15
395,10
396,10
397,14
398,18
399,14
400,11
401,11
402,14
403,13
404,10
405,12
406,13
407,16
408,15
409,14
410,15
411,16
412,13
413,14
414,15
415,14
416,20
417,20
418,21
419,15
420,16
421,14
422,10
423,12
424,16
425,19
426,17
427,17
428,20
429,23
430,21
431,24
432,27
433,32
434,22
435,23
436,24
437,28
438,31
439,24
440,24
441,18
442,19
443,22
444,30
445,29
446,28
447,25
448,29
449,28
450,36
451,32
452,26
453,22
454,17
455,23
456,22
457,20
458,17
459,20
460,24
461,26
462,24
463,24
464,21
465,20
466,21
467,24
468,24
469,25
470,24
471,23
472,20
473,24
474,24
475,23
476,25
477,25
478,26
479,26
480,26
481,28
482,33
483,36
484,36
485,36
486,30
487,26
488,27
489,26
490,27
491,26
492,27
493,23
494,15
495,17
496,22
497,23
498,26
499,28
500,26
