,n_problematic_contacts
0,24
1,21
2,16
3,15
4,13
5,14
6,12
7,9
8,10
9,10
10,7
11,6
12,7
13,8
14,10
15,8
16,8
17,9
18,14
19,16
20,19
21,20
22,19
23,21
24,17
25,20
26,23
27,26
28,27
29,26
30,21
31,21
32,18
33,27
34,24
35,22
36,25
37,28
38,28
39,29
40,30
41,31
42,27
43,21
44,18
45,16
46,23
47,23
48,20
49,22
50,19
51,19
52,21
53,24
54,26
55,28
56,30
57,37
58,35
59,25
60,24
61,25
62,22
63,24
64,23
65,29
66,28
67,27
68,24
69,23
70,24
71,22
72,21
73,19
74,16
75,10
76,16
77,18
78,22
79,23
80,21
81,26
82,30
83,29
84,26
85,23
86,21
87,24
88,23
89,19
90,19
91,18
92,21
93,18
94,15
95,14
96,18
97,16
98,14
99,16
100,16
101,18
102,15
103,14
104,14
105,17
106,14
107,14
108,17
109,15
110,21
111,27
112,26
113,23
114,21
115,25
116,21
117,20
118,22
119,21
120,21
121,20
122,21
123,23
124,25
125,26
126,25
127,23
128,29
129,27
130,24
131,28
132,24
133,28
134,27
135,20
136,30
137,23
138,24
139,24
140,27
141,24
142,27
143,27
144,29
145,27
146,26
147,24
148,20
149,15
150,18
151,18
152,21
153,23
154,28
155,28
156,26
157,17
158,22
159,21
160,21
161,20
162,22
163,23
164,21
165,20
166,23
167,23
168,17
169,23
170,23
171,25
172,22
173,23
174,24
175,27
176,29
177,28
178,32
179,35
180,35
181,33
182,33
183,37
184,34
185,30
186,31
187,29
188,28
189,28
190,22
191,22
192,24
193,20
194,23
195,22
196,18
197,16
198,23
199,24
200,23
201,25
202,24
203,25
204,26
205,28
206,21
207,20
208,22
209,21
210,19
211,17
212,14
213,15
214,15
215,18
216,19
217,18
218,16
219,17
220,16
221,15
222,15
223,17
224,18
225,21
226,22
227,21
228,24
229,19
230,23
231,23
232,20
233,25
234,19
235,21
236,14
237,13
238,25
239,20
240,17
241,19
242,19
243,21
244,17
245,15
246,18
247,18
248,20
249,20
250,20
251,19
252,20
253,19
254,21
255,18
256,18
257,18
258,22
259,18
260,23
261,21
262,18
263,21
264,24
265,28
266,21
267,16
268,16
269,19
270,19
271,22
272,21
273,16
274,20
275,27
276,29
277,24
278,26
279,24
280,20
281,21
282,17
283,16
284,18
285,16
286,14
287,17
288,14
289,20
290,20
291,18
292,22
293,29
294,31
295,32
296,23
297,23
298,19
299,27
300,28
301,28
302,23
303,22
304,30
305,27
306,23
307,20
308,19
309,20
310,17
311,18
312,18
313,15
314,18
315,17
316,19
317,15
318,13
319,18
320,16
321,17
322,20
323,21
324,17
325,13
326,14
327,13
328,11
329,16
330,16
331,16
332,14
333,17
334,19
335,18
336,17
337,13
338,12
339,8
340,13
341,12
342,15
343,21
344,22
345,19
346,17
347,18
348,13
349,16
350,20
351,15
352,16
353,15
354,11
355,16
356,16
357,15
358,13
359,13
360,16
361,15
362,17
363,13
364,16
365,10
366,13
367,12
368,16
369,13
370,12
371,12
372,11
373,10
374,14
375,17
376,18
377,16
378,12
379,13
380,11
381,11
382,13
383,13
384,16
385,17
386,14
387,11
388,14
389,11
390,13
391,19
392,20
393,18
394,14
395,12
396,17
397,12
398,12
399,11
400,14
401,14
402,12
403,9
404,13
405,16
406,15
407,17
408,13
409,17
410,17
411,21
412,24
413,23
414,21
415,22
416,22
417,20
418,18
419,20
420,19
421,14
422,17
423,17
424,21
425,17
426,17
427,15
428,16
429,19
430,16
431,15
432,14
433,12
434,11
435,11
436,12
437,10
438,10
439,10
440,9
441,8
442,7
443,9
444,8
445,10
446,10
447,11
448,14
449,17
450,19
451,12
452,13
453,14
454,14
455,13
456,12
457,12
458,16
459,16
460,16
461,17
462,18
463,18
464,13
465,9
466,8
467,7
468,9
469,13
470,13
471,10
472,10
473,13
474,10
475,9
476,8
477,10
478,17
479,16
480,12
481,15
482,14
483,14
484,23
485,19
486,14
487,12
488,13
489,16
490,15
491,23
492,17
493,16
494,10
495,13
496,9
497,11
498,11
499,14
500,17
