,n_problematic_contacts
0,27
1,20
2,20
3,12
4,15
5,17
6,17
7,12
8,14
9,13
10,14
11,17
12,15
13,17
14,12
15,14
16,15
17,13
18,11
19,14
20,17
21,18
22,18
23,18
24,15
25,16
26,14
27,15
28,15
29,16
30,20
31,18
32,18
33,14
34,14
35,11
36,14
37,13
38,11
39,13
40,14
41,17
42,17
43,22
44,18
45,18
46,19
47,15
48,16
49,14
50,15
51,13
52,16
53,13
54,14
55,18
56,21
57,20
58,21
59,23
60,20
61,19
62,18
63,12
64,10
65,8
66,9
67,17
68,18
69,13
70,15
71,9
72,11
73,16
74,14
75,13
76,15
77,15
78,15
79,17
80,14
81,13
82,16
83,13
84,14
85,17
86,17
87,14
88,19
89,19
90,17
91,14
92,16
93,20
94,18
95,19
96,23
97,22
98,21
99,22
100,18
101,16
102,16
103,18
104,18
105,11
106,8
107,11
108,11
109,13
110,9
111,13
112,15
113,15
114,17
115,18
116,17
117,16
118,15
119,12
120,11
121,13
122,14
123,19
124,16
125,12
126,13
127,16
128,16
129,16
130,18
131,14
132,18
133,21
134,22
135,21
136,12
137,12
138,9
139,13
140,10
141,9
142,14
143,12
144,15
145,17
146,20
147,18
148,18
149,11
150,13
151,15
152,11
153,12
154,13
155,9
156,17
157,20
158,20
159,18
160,15
161,11
162,15
163,13
164,17
165,18
166,26
167,24
168,24
169,29
170,31
171,31
172,26
173,30
174,26
175,25
176,24
177,24
178,21
179,18
180,18
181,14
182,12
183,21
184,22
185,21
186,20
187,25
188,22
189,25
190,25
191,22
192,23
193,20
194,26
195,24
196,23
197,21
198,18
199,19
200,22
201,26
202,22
203,20
204,21
205,24
206,19
207,12
208,11
209,12
210,12
211,11
212,10
213,15
214,12
215,18
216,17
217,14
218,12
219,14
220,17
221,21
222,22
223,21
224,21
225,22
226,23
227,20
228,20
229,23
230,26
231,20
232,24
233,26
234,28
235,25
236,26
237,20
238,22
239,19
240,14
241,20
242,13
243,17
244,13
245,15
246,20
247,16
248,15
249,15
250,15
251,19
252,16
253,16
254,15
255,12
256,17
257,15
258,20
259,16
260,13
261,18
262,17
263,11
264,11
265,17
266,18
267,18
268,21
269,20
270,21
271,18
272,15
273,19
274,16
275,20
276,22
277,17
278,16
279,12
280,18
281,15
282,14
283,16
284,16
285,18
286,15
287,17
288,15
289,16
290,19
291,19
292,20
293,20
294,17
295,14
296,16
297,18
298,15
299,22
300,18
301,20
302,16
303,21
304,19
305,20
306,17
307,23
308,20
309,17
310,17
311,16
312,11
313,13
314,11
315,11
316,17
317,15
318,13
319,16
320,20
321,22
322,21
323,24
324,18
325,14
326,14
327,18
328,19
329,15
330,17
331,16
332,14
333,15
334,23
335,13
336,12
337,12
338,15
339,15
340,13
341,13
342,14
343,19
344,16
345,20
346,21
347,17
348,16
349,19
350,15
351,18
352,17
353,24
354,19
355,19
356,14
357,13
358,14
359,15
360,17
361,18
362,19
363,16
364,13
365,13
366,13
367,13
368,16
369,20
370,22
371,22
372,23
373,20
374,19
375,21
376,22
377,21
378,17
379,22
380,18
381,19
382,19
383,20
384,21
385,22
386,23
387,19
388,13
389,11
390,15
391,19
392,21
393,18
394,19
395,13
396,14
397,14
398,12
399,8
400,11
401,14
402,9
403,12
404,18
405,16
406,18
407,22
408,26
409,23
410,24
411,27
412,26
413,26
414,25
415,24
416,21
417,25
418,20
419,22
420,24
421,15
422,15
423,13
424,15
425,14
426,16
427,10
428,7
429,7
430,7
431,10
432,11
433,11
434,14
435,9
436,10
437,12
438,14
439,9
440,9
441,12
442,11
443,15
444,13
445,16
446,12
447,12
448,10
449,11
450,12
451,11
452,15
453,15
454,17
455,16
456,16
457,11
458,15
459,16
460,18
461,25
462,24
463,21
464,16
465,17
466,22
467,19
468,16
469,18
470,16
471,17
472,19
473,22
474,21
475,19
476,16
477,16
478,18
479,15
480,14
481,19
482,13
483,14
484,14
485,11
486,13
487,19
488,18
489,17
490,9
491,9
492,13
493,12
494,14
495,14
496,12
497,11
498,10
499,10
500,10
