,n_problematic_contacts
0,22
1,16
2,12
3,9
4,11
5,12
6,13
7,16
8,18
9,16
10,22
11,23
12,28
13,30
14,36
15,27
16,29
17,31
18,36
19,33
20,31
21,33
22,31
23,29
24,26
25,30
26,30
27,34
28,39
29,33
30,33
31,26
32,25
33,27
34,22
35,22
36,31
37,37
38,36
39,34
40,38
41,37
42,36
43,41
44,42
45,37
46,43
47,42
48,42
49,44
50,43
51,47
52,44
53,42
54,46
55,42
56,51
57,45
58,41
59,43
60,48
61,52
62,43
63,51
64,56
65,63
66,65
67,59
68,62
69,47
70,44
71,43
72,43
73,42
74,39
75,40
76,44
77,41
78,35
79,39
80,37
81,36
82,37
83,37
84,39
85,44
86,52
87,56
88,60
89,55
90,51
91,42
92,39
93,34
94,35
95,35
96,30
97,30
98,35
99,39
100,40
101,34
102,30
103,32
104,32
105,28
106,30
107,33
108,30
109,29
110,23
111,21
112,24
113,23
114,25
115,22
116,22
117,18
118,21
119,19
120,17
121,17
122,19
123,21
124,21
125,20
126,19
127,24
128,31
129,34
130,30
131,27
132,22
133,24
134,25
135,20
136,23
137,19
138,24
139,22
140,22
141,18
142,16
143,14
144,13
145,21
146,23
147,25
148,23
149,26
150,23
151,26
152,26
153,23
154,25
155,23
156,23
157,20
158,19
159,18
160,20
161,20
162,22
163,25
164,23
165,27
166,30
167,20
168,21
169,28
170,27
171,27
172,25
173,26
174,30
175,31
176,33
177,36
178,30
179,30
180,31
181,25
182,27
183,23
184,29
185,26
186,31
187,26
188,27
189,28
190,21
191,17
192,17
193,19
194,17
195,19
196,18
197,16
198,20
199,20
200,24
201,24
202,20
203,22
204,22
205,26
206,24
207,22
208,22
209,18
210,16
211,22
212,24
213,29
214,28
215,30
216,36
217,34
218,30
219,17
220,18
221,21
222,26
223,25
224,17
225,17
226,16
227,19
228,16
229,17
230,27
231,19
232,19
233,15
234,17
235,18
236,20
237,17
238,17
239,15
240,12
241,15
242,12
243,13
244,14
245,13
246,16
247,16
248,10
249,17
250,13
251,16
252,18
253,21
254,20
255,21
256,18
257,26
258,26
259,28
260,31
261,27
262,23
263,16
264,22
265,20
266,20
267,17
268,25
269,20
270,20
271,21
272,19
273,21
274,23
275,25
276,23
277,16
278,19
279,23
280,23
281,26
282,23
283,17
284,18
285,15
286,14
287,15
288,13
289,13
290,13
291,13
292,11
293,11
294,12
295,8
296,12
297,14
298,15
299,17
300,13
301,16
302,14
303,13
304,15
305,17
306,20
307,21
308,21
309,22
310,20
311,18
312,17
313,13
314,17
315,15
316,16
317,13
318,16
319,22
320,19
321,23
322,23
323,24
324,23
325,18
326,10
327,12
328,13
329,14
330,14
331,14
332,11
333,7
334,6
335,11
336,13
337,16
338,12
339,14
340,12
341,9
342,13
343,17
344,13
345,10
346,14
347,17
348,16
349,18
350,20
351,20
352,21
353,25
354,21
355,24
356,23
357,24
358,30
359,29
360,24
361,25
362,21
363,19
364,18
365,15
366,19
367,16
368,16
369,18
370,16
371,19
372,18
373,16
374,20
375,17
376,19
377,15
378,22
379,25
380,27
381,27
382,26
383,22
384,22
385,23
386,20
387,18
388,17
389,19
390,20
391,17
392,15
393,15
394,15
395,16
396,18
397,14
398,14
399,15
400,15
401,19
402,19
403,17
404,22
405,22
406,18
407,16
408,18
409,12
410,16
411,19
412,18
413,16
414,11
415,12
416,16
417,16
418,17
419,21
420,19
421,25
422,25
423,25
424,27
425,19
426,19
427,19
428,21
429,16
430,17
431,16
432,16
433,18
434,15
435,19
436,19
437,18
438,18
439,15
440,20
441,22
442,19
443,20
444,17
445,17
446,17
447,20
448,25
449,21
450,17
451,18
452,15
453,21
454,21
455,21
456,18
457,16
458,20
459,15
460,15
461,17
462,20
463,27
464,27
465,26
466,24
467,29
468,27
469,29
470,28
471,24
472,23
473,26
474,24
475,24
476,23
477,25
478,23
479,23
480,22
481,28
482,21
483,22
484,19
485,18
486,18
487,19
488,20
489,23
490,21
491,18
492,16
493,18
494,14
495,12
496,11
497,12
498,19
499,23
500,26
