,n_problematic_contacts
0,23
1,16
2,10
3,4
4,6
5,10
6,9
7,8
8,8
9,5
10,8
11,10
12,12
13,9
14,10
15,10
16,10
17,12
18,19
19,15
20,18
21,14
22,18
23,15
24,16
25,14
26,15
27,15
28,15
29,14
30,17
31,11
32,18
33,23
34,21
35,19
36,16
37,15
38,16
39,19
40,18
41,22
42,20
43,21
44,16
45,17
46,14
47,18
48,23
49,29
50,26
51,34
52,28
53,37
54,38
55,37
56,35
57,32
58,35
59,34
60,26
61,26
62,29
63,29
64,27
65,29
66,25
67,23
68,24
69,25
70,23
71,27
72,23
73,25
74,24
75,25
76,21
77,27
78,23
79,26
80,25
81,25
82,22
83,26
84,28
85,24
86,17
87,23
88,20
89,23
90,26
91,23
92,25
93,20
94,20
95,21
96,15
97,18
98,25
99,22
100,24
101,23
102,25
103,31
104,24
105,26
106,27
107,25
108,24
109,27
110,30
111,29
112,27
113,28
114,30
115,33
116,34
117,30
118,29
119,32
120,25
121,23
122,25
123,23
124,18
125,18
126,12
127,12
128,13
129,13
130,8
131,9
132,12
133,10
134,13
135,16
136,16
137,17
138,25
139,21
140,15
141,16
142,17
143,18
144,14
145,15
146,13
147,13
148,15
149,19
150,16
151,18
152,17
153,16
154,18
155,15
156,14
157,15
158,19
159,25
160,23
161,26
162,31
163,33
164,41
165,40
166,41
167,31
168,24
169,20
170,21
171,26
172,27
173,29
174,26
175,26
176,25
177,21
178,19
179,16
180,10
181,16
182,21
183,19
184,17
185,16
186,15
187,17
188,16
189,20
190,19
191,26
192,25
193,23
194,17
195,19
196,21
197,21
198,23
199,16
200,14
201,15
202,18
203,18
204,21
205,23
206,18
207,15
208,12
209,15
210,10
211,12
212,14
213,11
214,14
215,14
216,18
217,17
218,22
219,19
220,20
221,17
222,13
223,14
224,14
225,18
226,17
227,16
228,12
229,18
230,16
231,24
232,21
233,20
234,21
235,20
236,21
237,20
238,16
239,16
240,12
241,15
242,25
243,24
244,18
245,19
246,16
247,20
248,17
249,20
250,17
251,20
252,14
253,12
254,13
255,11
256,11
257,14
258,16
259,14
260,12
261,10
262,12
263,12
264,12
265,9
266,12
267,15
268,15
269,15
270,18
271,17
272,13
273,12
274,12
275,15
276,13
277,15
278,18
279,14
280,15
281,14
282,11
283,12
284,17
285,16
286,15
287,18
288,23
289,25
290,25
291,27
292,25
293,28
294,22
295,21
296,17
297,12
298,12
299,11
300,16
301,20
302,15
303,14
304,11
305,12
306,9
307,15
308,15
309,13
310,14
311,10
312,11
313,13
314,12
315,10
316,8
317,13
318,14
319,16
320,11
321,15
322,19
323,18
324,17
325,19
326,17
327,21
328,25
329,21
330,21
331,37
332,36
333,32
334,31
335,32
336,32
337,24
338,22
339,16
340,20
341,16
342,14
343,19
344,19
345,24
346,25
347,24
348,24
349,28
350,24
351,29
352,27
353,29
354,25
355,22
356,32
357,25
358,26
359,27
360,26
361,29
362,22
363,21
364,19
365,22
366,18
367,17
368,21
369,22
370,18
371,16
372,16
373,15
374,19
375,21
376,23
377,26
378,21
379,21
380,23
381,21
382,21
383,18
384,22
385,28
386,27
387,27
388,19
389,15
390,13
391,16
392,16
393,17
394,17
395,12
396,14
397,19
398,19
399,18
400,16
401,13
402,13
403,14
404,14
405,17
406,11
407,11
408,14
409,20
410,18
411,21
412,13
413,12
414,15
415,15
416,14
417,17
418,25
419,26
420,27
421,24
422,20
423,21
424,22
425,25
426,27
427,20
428,17
429,15
430,17
431,26
432,22
433,20
434,17
435,18
436,18
437,18
438,19
439,20
440,13
441,11
442,12
443,12
444,13
445,20
446,21
447,19
448,22
449,17
450,17
451,16
452,17
453,19
454,26
455,24
456,22
457,20
458,26
459,29
460,24
461,24
462,15
463,22
464,22
465,25
466,27
467,25
468,34
469,25
470,25
471,24
472,22
473,18
474,19
475,13
476,15
477,17
478,20
479,20
480,16
481,19
482,18
483,12
484,14
485,10
486,9
487,11
488,12
489,17
490,21
491,15
492,13
493,16
494,21
495,21
496,25
497,21
498,24
499,27
500,28
