,n_problematic_contacts
0,29
1,23
2,21
3,17
4,12
5,14
6,15
7,14
8,15
9,17
10,18
11,19
12,21
13,22
14,21
15,22
16,22
17,17
18,17
19,20
20,24
21,29
22,29
23,26
24,30
25,27
26,24
27,22
28,20
29,17
30,20
31,22
32,33
33,39
34,48
35,51
36,52
37,61
38,65
39,67
40,71
41,76
42,90
43,93
44,94
45,95
46,74
47,76
48,77
49,76
50,85
51,91
52,95
53,89
54,90
55,79
56,85
57,84
58,89
59,89
60,95
61,97
62,80
63,77
64,64
65,56
66,64
67,73
68,77
69,76
70,74
71,68
72,67
73,69
74,81
75,85
76,100
77,90
78,84
79,81
80,68
81,58
82,50
83,47
84,39
85,33
86,35
87,35
88,35
89,40
90,43
91,42
92,41
93,41
94,36
95,33
96,33
97,34
98,38
99,37
100,34
101,31
102,27
103,26
104,29
105,27
106,30
107,31
108,34
109,37
110,37
111,35
112,30
113,34
114,33
115,39
116,41
117,42
118,43
119,43
120,43
121,40
122,38
123,36
124,36
125,44
126,38
127,36
128,37
129,38
130,44
131,47
132,58
133,69
134,66
135,58
136,56
137,61
138,53
139,54
140,67
141,72
142,72
143,79
144,72
145,71
146,67
147,68
148,71
149,67
150,65
151,68
152,69
153,68
154,64
155,59
156,59
157,60
158,50
159,52
160,50
161,45
162,53
163,56
164,61
165,62
166,60
167,58
168,57
169,53
170,49
171,48
172,47
173,46
174,46
175,44
176,46
177,49
178,47
179,49
180,49
181,47
182,47
183,47
184,44
185,51
186,47
187,42
188,42
189,42
190,42
191,44
192,46
193,42
194,45
195,41
196,38
197,36
198,40
199,41
200,40
201,41
202,44
203,46
204,49
205,45
206,41
207,40
208,39
209,40
210,44
211,39
212,38
213,36
214,35
215,29
216,31
217,27
218,29
219,30
220,27
221,27
222,26
223,27
224,26
225,30
226,26
227,23
228,26
229,28
230,27
231,29
232,30
233,27
234,31
235,32
236,32
237,33
238,33
239,32
240,32
241,30
242,30
243,33
244,33
245,35
246,39
247,41
248,40
249,43
250,44
251,45
252,51
253,53
254,54
255,53
256,51
257,47
258,51
259,54
260,52
261,56
262,52
263,48
264,47
265,45
266,39
267,35
268,32
269,32
270,28
271,33
272,32
273,32
274,34
275,37
276,42
277,43
278,47
279,55
280,54
281,60
282,61
283,62
284,61
285,58
286,57
287,62
288,63
289,59
290,64
291,60
292,60
293,53
294,51
295,46
296,47
297,48
298,44
299,38
300,42
301,46
302,45
303,45
304,52
305,52
306,53
307,53
308,52
309,55
310,57
311,58
312,59
313,51
314,49
315,49
316,46
317,45
318,40
319,33
320,33
321,31
322,31
323,31
324,30
325,31
326,34
327,31
328,31
329,32
330,35
331,34
332,34
333,34
334,34
335,32
336,35
337,36
338,36
339,34
340,33
341,30
342,28
343,36
344,41
345,43
346,48
347,48
348,42
349,41
350,48
351,50
352,41
353,41
354,43
355,40
356,40
357,40
358,35
359,35
360,37
361,38
362,37
363,41
364,36
365,32
366,31
367,28
368,34
369,36
370,40
371,37
372,35
373,37
374,35
375,34
376,35
377,37
378,35
379,35
380,38
381,40
382,43
383,44
384,39
385,42
386,49
387,46
388,42
389,37
390,35
391,32
392,27
393,29
394,28
395,29
396,33
397,32
398,31
399,29
400,31
401,30
402,28
403,28
404,28
405,29
406,35
407,34
408,38
409,42
410,40
411,42
412,33
413,33
414,32
415,31
416,32
417,32
418,24
419,22
420,24
421,23
422,24
423,26
424,28
425,28
426,28
427,27
428,28
429,24
430,22
431,23
432,22
433,21
434,25
435,20
436,18
437,18
438,17
439,15
440,13
441,13
442,13
443,12
444,12
445,12
446,12
447,16
448,19
449,21
450,25
451,28
452,31
453,33
454,33
455,37
456,36
457,40
458,36
459,40
460,49
461,50
462,50
463,54
464,58
465,57
466,55
467,54
468,53
469,53
470,47
471,51
472,47
473,45
474,38
475,34
476,34
477,35
478,28
479,26
480,28
481,28
482,28
483,30
484,32
485,29
486,30
487,34
488,36
489,37
490,41
491,44
492,47
493,51
494,52
495,56
496,58
497,66
498,63
499,72
500,71
