,n_problematic_contacts
0,14
1,12
2,7
3,7
4,9
5,7
6,9
7,12
8,15
9,15
10,15
11,11
12,14
13,12
14,13
15,13
16,15
17,15
18,22
19,20
20,18
21,24
22,28
23,24
24,28
25,23
26,27
27,26
28,24
29,19
30,27
31,26
32,31
33,31
34,30
35,26
36,28
37,31
38,35
39,27
40,23
41,22
42,27
43,30
44,26
45,25
46,25
47,25
48,29
49,25
50,26
51,29
52,27
53,23
54,21
55,21
56,18
57,19
58,24
59,32
60,27
61,26
62,24
63,21
64,18
65,16
66,18
67,18
68,18
69,21
70,21
71,22
72,23
73,24
74,25
75,23
76,23
77,19
78,22
79,21
80,18
81,23
82,21
83,27
84,25
85,24
86,18
87,20
88,16
89,19
90,15
91,16
92,11
93,10
94,13
95,14
96,16
97,18
98,18
99,16
100,16
101,15
102,10
103,19
104,19
105,20
106,12
107,10
108,8
109,15
110,13
111,13
112,13
113,13
114,12
115,14
116,11
117,11
118,11
119,14
120,14
121,14
122,15
123,14
124,13
125,15
126,12
127,15
128,19
129,19
130,19
131,18
132,17
133,15
134,11
135,9
136,9
137,8
138,8
139,12
140,9
141,9
142,11
143,10
144,12
145,11
146,12
147,13
148,13
149,10
150,15
151,19
152,18
153,16
154,18
155,17
156,18
157,19
158,21
159,20
160,19
161,17
162,16
163,14
164,12
165,14
166,14
167,17
168,17
169,14
170,15
171,12
172,14
173,11
174,12
175,12
176,13
177,12
178,12
179,14
180,13
181,11
182,16
183,20
184,21
185,23
186,18
187,15
188,12
189,13
190,16
191,15
192,14
193,16
194,13
195,14
196,14
197,15
198,13
199,11
200,11
201,12
202,15
203,13
204,15
205,16
206,18
207,14
208,14
209,13
210,13
211,14
212,11
213,15
214,15
215,15
216,12
217,14
218,15
219,17
220,12
221,16
222,23
223,15
224,22
225,19
226,21
227,15
228,15
229,16
230,15
231,9
232,11
233,12
234,12
235,9
236,7
237,11
238,12
239,12
240,10
241,15
242,15
243,15
244,15
245,15
246,15
247,18
248,18
249,16
250,15
251,16
252,11
253,17
254,21
255,16
256,21
257,18
258,17
259,11
260,11
261,14
262,12
263,13
264,13
265,13
266,11
267,8
268,9
269,10
270,12
271,17
272,19
273,17
274,23
275,22
276,22
277,19
278,19
279,17
280,17
281,17
282,13
283,11
284,13
285,11
286,13
287,15
288,18
289,18
290,11
291,12
292,11
293,13
294,12
295,16
296,15
297,18
298,22
299,23
300,29
301,28
302,25
303,22
304,21
305,20
306,23
307,23
308,22
309,19
310,17
311,22
312,26
313,24
314,23
315,20
316,17
317,18
318,20
319,18
320,15
321,16
322,15
323,16
324,19
325,23
326,24
327,23
328,24
329,25
330,25
331,25
332,24
333,26
334,25
335,22
336,24
337,21
338,20
339,17
340,13
341,12
342,15
343,17
344,15
345,17
346,17
347,21
348,21
349,18
350,16
351,18
352,16
353,14
354,14
355,15
356,16
357,19
358,16
359,15
360,17
361,14
362,17
363,15
364,17
365,14
366,13
367,11
368,13
369,13
370,12
371,14
372,14
373,13
374,18
375,9
376,12
377,15
378,16
379,15
380,14
381,16
382,12
383,9
384,11
385,11
386,15
387,10
388,12
389,15
390,18
391,19
392,22
393,20
394,16
395,14
396,14
397,16
398,17
399,15
400,17
401,18
402,15
403,13
404,12
405,13
406,16
407,16
408,13
409,15
410,14
411,9
412,10
413,16
414,17
415,21
416,23
417,19
418,14
419,17
420,17
421,18
422,15
423,15
424,20
425,18
426,15
427,13
428,16
429,14
430,13
431,17
432,20
433,18
434,21
435,15
436,21
437,18
438,11
439,13
440,19
441,19
442,20
443,27
444,24
445,20
446,22
447,16
448,15
449,19
450,27
451,23
452,20
453,19
454,19
455,20
456,20
457,20
458,18
459,19
460,24
461,15
462,15
463,12
464,19
465,20
466,24
467,19
468,27
469,22
470,19
471,19
472,19
473,20
474,23
475,27
476,20
477,18
478,22
479,20
480,16
481,19
482,19
483,18
484,17
485,12
486,9
487,13
488,12
489,14
490,14
491,14
492,18
493,18
494,19
495,17
496,16
497,13
498,16
499,12
500,10
